"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260003","img/object_images/scarf01.jpg","1","k","3.00691109988838",1,1,0,2,0
"260003","img/object_images/pot01.jpg","1","s","5.80843839980662",1,1,0,2,0
"260003","img/object_images/broom01.jpg","1","k","0.982360599795356",1,1,0,2,0
"260003","img/object_images/boat04.jpg","1","k","0.782367199892178",1,1,0,2,0
"260003","img/object_images/hair_brush02.jpg","1","s","1.00574909988791",1,1,0,2,0
"260003","img/object_images/bow_tie01.jpg","1","s","2.09449629974551",1,1,0,2,0
"260003","img/object_images/key02.jpg","1","k","1.1258482998237",1,1,0,2,0
"260003","img/object_images/pitcher02.jpg","1","s","2.52820089971647",1,1,0,2,0
"260003","img/object_images/dress03.jpg","1","s","2.12310669966973",1,1,0,2,0
"260003","img/object_images/knife04.jpg","0","k","3.21263189986348",1,1,0,2,0
"260003","img/object_images/fan01.jpg","1","k","3.38349549984559",1,1,0,2,0
"260003","img/object_images/perfume02.jpg","1","k","4.49359459988773",1,1,0,2,0
"260003","img/object_images/flashlight03.jpg","1","k","1.69107819977216",1,1,0,2,0
"260003","img/object_images/matches02.jpg","1","k","1.28907599975355",1,1,0,2,0
"260003","img/object_images/tv01.jpg","0","k","2.36634489987046",1,1,0,2,0
"260003","img/object_images/ruler02.jpg","1","k","1.38850149977952",1,1,0,2,0
"260003","img/object_images/toaster01.jpg","1","s","1.32255129981786",1,1,0,2,0
"260003","img/object_images/cellphone03.jpg","0","s","1.6742479999084",1,1,0,2,0
"260003","img/object_images/Traffic Sign 01.jpg","1","s","0.750017300015315",1,1,0,2,0
"260003","img/object_images/jewel04.jpg","1","s","1.70658189989626",1,1,0,2,0
"260003","img/object_images/vase01.jpg","1","s","0.909461199771613",1,1,0,2,0
"260003","img/object_images/crown02.jpg","0","s","1.35556970001198",1,1,0,2,0
"260003","img/object_images/Thermometer01.jpg","1","s","3.3660675000865",1,1,0,2,0
"260003","img/object_images/ornament01.jpg","1","k","1.15833600005135",1,1,0,2,0
"260003","img/object_images/clip02.jpg","1","k","5.88170759985223",1,1,0,2,0
"260003","img/object_images/purse04.jpg","1","s","1.56557069998235",1,1,0,2,0
"260003","img/object_images/knit05.jpg","1","k","1.28717699996196",1,1,0,2,0
"260003","img/object_images/Lint_Roller02.jpg","0","k","2.89553929981776",1,1,0,2,0
"260003","img/object_images/WoodBox01.jpg","1","k","5.38871159986593",1,1,0,2,0
"260003","img/object_images/shower_head01.jpg","1","s","1.6075500997249",1,1,0,2,0
"260003","img/object_images/video_game02.jpg","1","s","0.794721799902618",1,1,0,2,0
"260003","img/object_images/book03.jpg","1","k","1.18584879976697",1,1,0,2,0
"260003","img/object_images/bow_tie03.jpg","1","k","3.12363839987665",1,1,0,2,0
"260003","img/object_images/MetalWire01.jpg","1","s","1.69977289973758",1,1,0,2,0
"260003","img/object_images/bird_house02.jpg","1","s","1.23704849975184",1,1,0,2,0
"260003","img/object_images/mask01.jpg","0","s","2.48734329990111",1,1,0,2,0
"260003","img/object_images/accardion01.jpg","1","k","2.22181619983167",1,1,0,2,0
"260003","img/object_images/sink01.jpg","1","k","3.06007119989954",1,1,0,2,0
"260003","img/object_images/guitar02.jpg","1","s","1.08709389995784",1,1,0,2,0
"260003","img/object_images/razor01.jpg","0","s","2.1245391999837",1,1,0,2,0
"260003","img/object_images/knife01.jpg","1","s","1.02562010008842",1,1,0,2,0
"260003","img/object_images/Vest02.jpg","1","s","3.98998970002867",1,1,0,2,0
"260003","img/object_images/bottle05.jpg","1","s","1.7077868997585",1,1,0,2,0
"260003","img/object_images/brief_case02.jpg","1","s","1.00057819974609",1,1,0,2,0
"260003","img/object_images/knife02.jpg","0","s","2.55908309994265",1,1,0,2,0
"260003","img/object_images/microphone03.jpg","0","s","1.28736720001325",1,1,0,2,0
"260003","img/object_images/pen03.jpg","1","k","1.19496809993871",1,1,0,2,0
"260003","img/object_images/ToolBag01.jpg","0","s","1.89056409988552",1,1,0,2,0
"260003","img/object_images/hat13.jpg","1","s","3.57714069983922",1,2,0,2,0
"260003","img/object_images/boat_toy10.jpg","1","s","0.863753699930385",1,2,0,2,0
"260003","img/object_images/note_book02.jpg","1","k","3.19200899987482",1,2,0,2,0
"260003","img/object_images/tool07.jpg","1","s","1.76672729989514",1,2,0,2,0
"260003","img/object_images/slinky_toy01.jpg","1","s","1.56614099978469",1,2,0,2,0
"260003","img/object_images/lemon_squeezer02.jpg","0","k","2.74216849985532",1,2,0,2,0
"260003","img/object_images/vase02.jpg","1","s","2.84594039991498",1,2,0,2,0
"260003","img/object_images/robe01.jpg","1","s","1.20923239993863",1,2,0,2,0
"260003","img/object_images/TreeSlice01.jpg","1","s","3.23432999989018",1,2,0,2,0
"260003","img/object_images/backpack01.jpg","1","s","3.10260559991002",1,2,0,2,0
"260003","img/object_images/lemon_squeezer01.jpg","0","k","2.09452709998004",1,2,0,2,0
