"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260045","img/object_images/bookmark01.jpg",NA,"img/object_images/phone04.jpg","1",NA,"1","0",NA,"1","1.21648100018501",NA,"0.494127500103787","1",NA,"1","1",NA,"1","1",NA,"1"
"260045","img/object_images/phone04.jpg","img/object_images/bookmark01.jpg","img/object_images/bottle06.jpg","1","1","1","1","0","0","0.494127500103787","1.21648100018501","0.589442900149152","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/bottle06.jpg","img/object_images/phone04.jpg","img/object_images/lock03.jpg","1","1","1","0","1","1","0.589442900149152","0.494127500103787","0.501754899974912","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/lock03.jpg","img/object_images/bottle06.jpg","img/object_images/trumpet01.jpg","1","1","1","1","0","0","0.501754899974912","0.589442900149152","0.520611500134692","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/trumpet01.jpg","img/object_images/lock03.jpg","img/object_images/nut_cracker01.jpg","1","1","1","0","1","1","0.520611500134692","0.501754899974912","0.611985500203446","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/nut_cracker01.jpg","img/object_images/trumpet01.jpg","img/object_images/belt03.jpg","1","1","1","1","0","0","0.611985500203446","0.520611500134692","0.683290400076658","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/belt03.jpg","img/object_images/nut_cracker01.jpg","img/object_images/usb03.jpg","1","1","1","0","1","0","0.683290400076658","0.611985500203446","0.577125200070441","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/usb03.jpg","img/object_images/belt03.jpg","img/object_images/tennis_racket01.jpg","1","1","1","0","0","1","0.577125200070441","0.683290400076658","0.526505100075155","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/tennis_racket01.jpg","img/object_images/usb03.jpg","img/object_images/yoga_mat01.jpg","1","1","1","1","0","0","0.526505100075155","0.577125200070441","0.596623300109059","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/yoga_mat01.jpg","img/object_images/tennis_racket01.jpg","img/object_images/ToolBag01.jpg","1","1","1","0","1","0","0.596623300109059","0.526505100075155","0.446064000250772","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/ToolBag01.jpg","img/object_images/yoga_mat01.jpg","img/object_images/origami01.jpg","1","1","1","0","0","1","0.446064000250772","0.596623300109059","0.488496599951759","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/origami01.jpg","img/object_images/ToolBag01.jpg","img/object_images/fan01.jpg","1","1","1","1","0","0","0.488496599951759","0.446064000250772","0.567746500251815","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/fan01.jpg","img/object_images/origami01.jpg","img/object_images/badminton01.jpg","1","1","1","0","1","1","0.567746500251815","0.488496599951759","0.504552100086585","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/badminton01.jpg","img/object_images/fan01.jpg","img/object_images/frame01.jpg","1","1","1","1","0","1","0.504552100086585","0.567746500251815","0.547485700109974","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/frame01.jpg","img/object_images/badminton01.jpg","img/object_images/Safe01.jpg","1","1","1","1","1","1","0.547485700109974","0.504552100086585","0.558863100130111","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/Safe01.jpg","img/object_images/frame01.jpg","img/object_images/pitcher07.jpg","1","1","1","1","1","1","0.558863100130111","0.547485700109974","0.568134900182486","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/pitcher07.jpg","img/object_images/Safe01.jpg","img/object_images/helmet03.jpg","1","1","1","1","1","1","0.568134900182486","0.558863100130111","0.590493600117043","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/helmet03.jpg","img/object_images/pitcher07.jpg","img/object_images/scale02.jpg","1","1","1","1","1","0","0.590493600117043","0.568134900182486","0.496049300068989","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/scale02.jpg","img/object_images/helmet03.jpg","img/object_images/headset02.jpg","1","1","1","0","1","0","0.496049300068989","0.590493600117043","0.565812900196761","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/headset02.jpg","img/object_images/scale02.jpg","img/object_images/water_gun01.jpg","1","1","1","0","0","1","0.565812900196761","0.496049300068989","0.448130700271577","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/water_gun01.jpg","img/object_images/headset02.jpg","img/object_images/bucket01.jpg","1","1","1","1","0","1","0.448130700271577","0.565812900196761","0.45310530019924","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/bucket01.jpg","img/object_images/water_gun01.jpg","img/object_images/Shoes05.jpg","1","1","1","1","1","0","0.45310530019924","0.448130700271577","0.500915800221264","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/Shoes05.jpg","img/object_images/bucket01.jpg","img/object_images/Eyeliner01.jpg","1","1","1","0","1","1","0.500915800221264","0.45310530019924","0.495155700016767","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/Eyeliner01.jpg","img/object_images/Shoes05.jpg","img/object_images/TreeSlice01.jpg","1","1","1","1","0","1","0.495155700016767","0.500915800221264","0.482756900135428","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/TreeSlice01.jpg","img/object_images/Eyeliner01.jpg","img/object_images/egg_basket01.jpg","1","1","1","1","1","1","0.482756900135428","0.495155700016767","0.531458500074223","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/egg_basket01.jpg","img/object_images/TreeSlice01.jpg","img/object_images/joystick03.jpg","1","1","1","1","1","1","0.531458500074223","0.482756900135428","0.527141700033098","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/joystick03.jpg","img/object_images/egg_basket01.jpg","img/object_images/note_book02.jpg","1","1","1","1","1","0","0.527141700033098","0.531458500074223","0.589683700120077","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/note_book02.jpg","img/object_images/joystick03.jpg","img/object_images/shovel01.jpg","1","1","1","0","1","0","0.589683700120077","0.527141700033098","0.455691199982539","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/shovel01.jpg","img/object_images/note_book02.jpg","img/object_images/dice01.jpg","1","1","1","0","0","0","0.455691199982539","0.589683700120077","0.473013700218871","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/dice01.jpg","img/object_images/shovel01.jpg","img/object_images/jewel02.jpg","1","1","0","0","0","0","0.473013700218871","0.455691199982539","0.628217600053176","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/jewel02.jpg","img/object_images/dice01.jpg","img/object_images/piano03.jpg","0","1","1","0","0","0","0.628217600053176","0.473013700218871","0.528033700305969","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/piano03.jpg","img/object_images/jewel02.jpg",NA,"1","0",NA,"0","0",NA,"0.528033700305969","0.628217600053176",NA,"1","1",NA,"1","1",NA,"1","1",NA
"260045","img/object_images/tv02.jpg",NA,"img/object_images/motorcycle01.jpg","0",NA,"1","0",NA,"1","0.571902499999851",NA,"0.418729700148106","1",NA,"1","1",NA,"1","1",NA,"1"
"260045","img/object_images/motorcycle01.jpg","img/object_images/tv02.jpg","img/object_images/Oven01.jpg","1","0","1","1","0","1","0.418729700148106","0.571902499999851","0.319350700126961","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/Oven01.jpg","img/object_images/motorcycle01.jpg","img/object_images/Thermometer01.jpg","1","1","0","1","1","0","0.319350700126961","0.418729700148106","0.370879400055856","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/Thermometer01.jpg","img/object_images/Oven01.jpg","img/object_images/hammer03.jpg","0","1","1","0","1","1","0.370879400055856","0.319350700126961","0.857754600001499","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/hammer03.jpg","img/object_images/Thermometer01.jpg","img/object_images/clip03.jpg","1","0","0","1","0","0","0.857754600001499","0.370879400055856","0.304967100033536","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/clip03.jpg","img/object_images/hammer03.jpg","img/object_images/cellphone01.jpg","0","1","1","0","1","1","0.304967100033536","0.857754600001499","0.477187900105491","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/cellphone01.jpg","img/object_images/clip03.jpg","img/object_images/knit05.jpg","1","0","1","1","0","1","0.477187900105491","0.304967100033536","0.548316600034013","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/knit05.jpg","img/object_images/cellphone01.jpg","img/object_images/floppy_disk02.jpg","1","1","1","1","1","0","0.548316600034013","0.477187900105491","0.555439800256863","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/floppy_disk02.jpg","img/object_images/knit05.jpg","img/object_images/chess_piece02.jpg","1","1","1","0","1","1","0.555439800256863","0.548316600034013","0.383932000026107","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/chess_piece02.jpg","img/object_images/floppy_disk02.jpg","img/object_images/retainer01.jpg","1","1","1","1","0","0","0.383932000026107","0.555439800256863","0.505139300134033","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/retainer01.jpg","img/object_images/chess_piece02.jpg","img/object_images/pillows01.jpg","1","1","1","0","1","1","0.505139300134033","0.383932000026107","0.542949600145221","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/pillows01.jpg","img/object_images/retainer01.jpg","img/object_images/usb02.jpg","1","1","1","1","0","0","0.542949600145221","0.505139300134033","0.540879700100049","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/usb02.jpg","img/object_images/pillows01.jpg","img/object_images/note_book01.jpg","1","1","0","0","1","0","0.540879700100049","0.542949600145221","0.389446299988777","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/note_book01.jpg","img/object_images/usb02.jpg","img/object_images/book03.jpg","0","1","1","0","0","1","0.389446299988777","0.540879700100049","0.487622600281611","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/book03.jpg","img/object_images/note_book01.jpg","img/object_images/pitcher01.jpg","1","0","1","1","0","0","0.487622600281611","0.389446299988777","0.511735400184989","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/pitcher01.jpg","img/object_images/book03.jpg","img/object_images/microscope01.jpg","1","1","1","0","1","0","0.511735400184989","0.487622600281611","0.456389400176704","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/microscope01.jpg","img/object_images/pitcher01.jpg","img/object_images/pen03.jpg","1","1","1","0","0","0","0.456389400176704","0.511735400184989","0.493259500013664","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/pen03.jpg","img/object_images/microscope01.jpg","img/object_images/floppy_disk03.jpg","1","1","1","0","0","1","0.493259500013664","0.456389400176704","0.362339500105008","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/floppy_disk03.jpg","img/object_images/pen03.jpg","img/object_images/clock02.jpg","1","1","0","1","0","0","0.362339500105008","0.493259500013664","0.380142000271007","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/clock02.jpg","img/object_images/floppy_disk03.jpg","img/object_images/crutches02.jpg","0","1","1","0","1","0","0.380142000271007","0.362339500105008","0.482028000056744","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/crutches02.jpg","img/object_images/clock02.jpg","img/object_images/bell02.jpg","1","0","1","0","0","0","0.482028000056744","0.380142000271007","0.507147199939936","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/bell02.jpg","img/object_images/crutches02.jpg","img/object_images/lid01.jpg","1","1","1","0","0","1","0.507147199939936","0.482028000056744","0.45595040009357","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/lid01.jpg","img/object_images/bell02.jpg","img/object_images/tennis_racket02.jpg","1","1","1","1","0","1","0.45595040009357","0.507147199939936","0.462076399940997","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/tennis_racket02.jpg","img/object_images/lid01.jpg","img/object_images/compass01.jpg","1","1","1","1","1","1","0.462076399940997","0.45595040009357","0.571073400089517","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/compass01.jpg","img/object_images/tennis_racket02.jpg","img/object_images/paint_brush04.jpg","1","1","1","1","1","0","0.571073400089517","0.462076399940997","0.487546400167048","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/paint_brush04.jpg","img/object_images/compass01.jpg","img/object_images/wire02.jpg","1","1","1","0","1","1","0.487546400167048","0.571073400089517","0.381765400292352","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/wire02.jpg","img/object_images/paint_brush04.jpg","img/object_images/knife04.jpg","1","1","1","1","0","1","0.381765400292352","0.487546400167048","0.349656600039452","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/knife04.jpg","img/object_images/wire02.jpg","img/object_images/chair05.jpg","1","1","1","1","1","0","0.349656600039452","0.381765400292352","0.383438300108537","1","1","1","1","1","1","1","1","1"
"260045","img/object_images/chair05.jpg","img/object_images/knife04.jpg","img/object_images/ear_bud01.jpg","1","1","1","0","1","1","0.383438300108537","0.349656600039452","0.491031999932602","1","1","1","1","1","1","1","1","1"
