"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260008","img/object_images/water_scooter01.jpg",NA,"img/object_images/helmet04.jpg","1",NA,"1","1",NA,"1","0.475963299977593",NA,"0.535649399971589","1",NA,"1","1",NA,"1","1",NA,"1"
"260008","img/object_images/helmet04.jpg","img/object_images/water_scooter01.jpg","img/object_images/wagon_cart03.jpg","1","1","1","1","1","1","0.535649399971589","0.475963299977593","0.445566199952736","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/wagon_cart03.jpg","img/object_images/helmet04.jpg","img/object_images/perfume02.jpg","1","1","0","1","1","0","0.445566199952736","0.535649399971589","0.563060100015718","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/perfume02.jpg","img/object_images/wagon_cart03.jpg","img/object_images/bottle09.jpg","0","1","1","0","1","0","0.563060100015718","0.445566199952736","0.527762299985625","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/bottle09.jpg","img/object_images/perfume02.jpg","img/object_images/audio_port01.jpg","1","0","1","0","0","1","0.527762299985625","0.563060100015718","0.469360899995081","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/audio_port01.jpg","img/object_images/bottle09.jpg","img/object_images/toilet_paper_dispenser01.jpg","1","1","1","1","0","1","0.469360899995081","0.527762299985625","0.506688199995551","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/toilet_paper_dispenser01.jpg","img/object_images/audio_port01.jpg","img/object_images/coloring_pencil02.jpg","1","1","1","1","1","0","0.506688199995551","0.469360899995081","0.461696799960919","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/coloring_pencil02.jpg","img/object_images/toilet_paper_dispenser01.jpg","img/object_images/bottle02.jpg","1","1","1","0","1","1","0.461696799960919","0.506688199995551","0.539506300003268","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/bottle02.jpg","img/object_images/coloring_pencil02.jpg","img/object_images/WoodBox01.jpg","1","1","1","1","0","0","0.539506300003268","0.461696799960919","0.476346399984322","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/WoodBox01.jpg","img/object_images/bottle02.jpg","img/object_images/pen05.jpg","1","1","1","0","1","0","0.476346399984322","0.539506300003268","0.456833500007633","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/pen05.jpg","img/object_images/WoodBox01.jpg","img/object_images/purse04.jpg","1","1","1","0","0","1","0.456833500007633","0.476346399984322","0.459720600047149","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/purse04.jpg","img/object_images/pen05.jpg","img/object_images/boat02.jpg","1","1","1","1","0","1","0.459720600047149","0.456833500007633","0.453640800027642","1","1","1","1","1","1","1","1","1"
"260008","img/object_images/boat02.jpg","img/object_images/purse04.jpg","img/object_images/camera_lens01.jpg","1","1","1","1","1","1","0.453640800027642","0.459720600047149","0.510145899956115","1","1","1","1","1","1","1","1","1"
