"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260054","img/object_images/container01.jpg",NA,"img/object_images/pot01.jpg","1",NA,"1","0",NA,"0","0.519637400022475",NA,"0.505739100015489","1",NA,"1","1",NA,"1","1",NA,"1"
"260054","img/object_images/pot01.jpg","img/object_images/container01.jpg","img/object_images/lamp01.jpg","1","1","1","0","0","1","0.505739100015489","0.519637400022475","0.449021999986144","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/lamp01.jpg","img/object_images/pot01.jpg","img/object_images/soap01.jpg","1","1","1","1","0","0","0.449021999986144","0.505739100015489","0.483533200022066","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/soap01.jpg","img/object_images/lamp01.jpg","img/object_images/chair01.jpg","1","1","1","0","1","0","0.483533200022066","0.449021999986144","0.412043299991638","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/chair01.jpg","img/object_images/soap01.jpg","img/object_images/video_game06.jpg","1","1","1","0","0","0","0.412043299991638","0.483533200022066","0.417147600004682","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/video_game06.jpg","img/object_images/chair01.jpg","img/object_images/couch04.jpg","1","1","1","0","0","1","0.417147600004682","0.412043299991638","0.379474199988181","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/couch04.jpg","img/object_images/video_game06.jpg","img/object_images/drone02.jpg","1","1","1","1","0","0","0.379474199988181","0.417147600004682","0.448043800017331","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/drone02.jpg","img/object_images/couch04.jpg","img/object_images/helmet05.jpg","1","1","1","0","1","1","0.448043800017331","0.379474199988181","0.404765299987048","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/helmet05.jpg","img/object_images/drone02.jpg","img/object_images/gloves05.jpg","1","1","1","1","0","1","0.404765299987048","0.448043800017331","0.32517419999931","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/gloves05.jpg","img/object_images/helmet05.jpg","img/object_images/broom01.jpg","1","1","1","1","1","1","0.32517419999931","0.404765299987048","0.380053000000771","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/broom01.jpg","img/object_images/gloves05.jpg","img/object_images/basketball_hoop02.jpg","1","1","1","1","1","0","0.380053000000771","0.32517419999931","0.396009000018239","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/basketball_hoop02.jpg","img/object_images/broom01.jpg","img/object_images/hat02.jpg","1","1","1","0","1","0","0.396009000018239","0.380053000000771","0.40254820001428","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/hat02.jpg","img/object_images/basketball_hoop02.jpg","img/object_images/Recycling01.jpg","1","1","1","0","0","1","0.40254820001428","0.396009000018239","0.399260000005597","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/Recycling01.jpg","img/object_images/hat02.jpg","img/object_images/ironing_table02.jpg","1","1","0","1","0","0","0.399260000005597","0.40254820001428","0.401200800028164","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/ironing_table02.jpg","img/object_images/Recycling01.jpg","img/object_images/brief_case02.jpg","0","1","1","0","1","1","0.401200800028164","0.399260000005597","0.406927700008964","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/brief_case02.jpg","img/object_images/ironing_table02.jpg","img/object_images/Woopie01.jpg","1","0","1","1","0","1","0.406927700008964","0.401200800028164","0.516903299983824","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/Woopie01.jpg","img/object_images/brief_case02.jpg","img/object_images/guitar01.jpg","1","1","1","1","1","1","0.516903299983824","0.406927700008964","0.476082300010603","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/guitar01.jpg","img/object_images/Woopie01.jpg","img/object_images/razor03.jpg","1","1","0","1","1","0","0.476082300010603","0.516903299983824","0.518063800001983","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/razor03.jpg","img/object_images/guitar01.jpg","img/object_images/pitcher03.jpg","0","1","1","0","1","1","0.518063800001983","0.476082300010603","0.458844399981899","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/pitcher03.jpg","img/object_images/razor03.jpg","img/object_images/brief_case01.jpg","1","0","1","1","0","0","0.458844399981899","0.518063800001983","0.459297599998536","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/brief_case01.jpg","img/object_images/pitcher03.jpg","img/object_images/lantern01.jpg","1","1","1","0","1","1","0.459297599998536","0.458844399981899","0.39521099999547","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/lantern01.jpg","img/object_images/brief_case01.jpg","img/object_images/airfryer01.jpg","1","1","1","1","0","0","0.39521099999547","0.459297599998536","0.487284600007115","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/airfryer01.jpg","img/object_images/lantern01.jpg","img/object_images/tie01.jpg","1","1","1","0","1","0","0.487284600007115","0.39521099999547","0.539112700003898","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/tie01.jpg","img/object_images/airfryer01.jpg","img/object_images/decorative02.jpg","1","1","1","0","0","0","0.539112700003898","0.487284600007115","0.555210699996678","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/decorative02.jpg","img/object_images/tie01.jpg","img/object_images/cochlear_implant01.jpg","1","1","1","0","0","0","0.555210699996678","0.539112700003898","0.450830699992366","1","1","1","1","1","1","1","1","1"
"260054","img/object_images/cochlear_implant01.jpg","img/object_images/decorative02.jpg","img/object_images/bottle12.jpg","1","1","1","0","0","1","0.450830699992366","0.555210699996678","0.40001770001254","1","1","1","1","1","1","1","1","1"
