"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260069","img/object_images/gift_box03.jpg",NA,"img/object_images/Screws01.jpg","1",NA,"1","0",NA,"1","0.592195399920456",NA,"0.528880300116725","1",NA,"1","1",NA,"1","1",NA,"1"
"260069","img/object_images/Screws01.jpg","img/object_images/gift_box03.jpg","img/object_images/bow_tie02.jpg","1","1","1","1","0","0","0.528880300116725","0.592195399920456","0.5476125999121","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/bow_tie02.jpg","img/object_images/Screws01.jpg","img/object_images/wallet02.jpg","1","1","1","0","1","1","0.5476125999121","0.528880300116725","0.436445400002412","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/wallet02.jpg","img/object_images/bow_tie02.jpg","img/object_images/funnel01.jpg","1","1","1","1","0","0","0.436445400002412","0.5476125999121","0.379797900095582","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/funnel01.jpg","img/object_images/wallet02.jpg","img/object_images/lock04.jpg","1","1","0","0","1","1","0.379797900095582","0.436445400002412","0.328104299958795","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/lock04.jpg","img/object_images/funnel01.jpg","img/object_images/Witchhat01.jpg","0","1","1","1","0","1","0.328104299958795","0.379797900095582","0.58034340001177","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/Witchhat01.jpg","img/object_images/lock04.jpg","img/object_images/handkerchief01.jpg","1","0","1","1","1","0","0.58034340001177","0.328104299958795","0.507057300070301","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/handkerchief01.jpg","img/object_images/Witchhat01.jpg","img/object_images/pitcher02.jpg","1","1","1","0","1","1","0.507057300070301","0.58034340001177","0.395405600080267","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/pitcher02.jpg","img/object_images/handkerchief01.jpg","img/object_images/fork03.jpg","1","1","1","1","0","1","0.395405600080267","0.507057300070301","0.418249999987893","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/fork03.jpg","img/object_images/pitcher02.jpg","img/object_images/bath_tub01.jpg","1","1","1","1","1","0","0.418249999987893","0.395405600080267","0.466153600020334","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/bath_tub01.jpg","img/object_images/fork03.jpg","img/object_images/dresser04.jpg","1","1","1","0","1","0","0.466153600020334","0.418249999987893","0.42576069990173","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/dresser04.jpg","img/object_images/bath_tub01.jpg","img/object_images/coloring_pencil01.jpg","1","1","1","0","0","1","0.42576069990173","0.466153600020334","0.46098480001092","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/coloring_pencil01.jpg","img/object_images/dresser04.jpg","img/object_images/measuring_tape02.jpg","1","1","1","1","0","1","0.46098480001092","0.42576069990173","0.486989199998788","1","1","1","1","1","1","1","1","1"
"260069","img/object_images/measuring_tape02.jpg","img/object_images/coloring_pencil01.jpg","img/object_images/gift_box02.jpg","1","1","1","1","1","1","0.486989199998788","0.46098480001092","0.457816699985415","1","1","1","1","1","1","1","1","1"
