"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260038","img/object_images/matches02.jpg","0","k","3.14827419997891",1,1,0,2,0
"260038","img/object_images/Thermometer01.jpg","1","k","1.8009369999636",1,1,0,2,0
"260038","img/object_images/shower_head01.jpg","1","s","7.16786709998269",1,1,0,2,0
"260038","img/object_images/Traffic Sign 01.jpg","0","s","2.40461040002992",1,1,0,2,0
"260038","img/object_images/ruler02.jpg","0","k","2.51521370001137",1,1,0,2,0
"260038","img/object_images/toaster01.jpg","0","k","2.66912249999586",1,1,0,2,0
"260038","img/object_images/vase01.jpg","1","s","1.54279560002033",1,1,0,2,0
"260038","img/object_images/pen03.jpg","1","s","1.46965569996973",1,1,0,2,0
"260038","img/object_images/clip02.jpg","1","k","3.56861390004633",1,1,0,2,0
"260038","img/object_images/purse04.jpg","1","k","3.16355449997354",1,1,0,2,0
"260038","img/object_images/ornament01.jpg","0","k","1.37815869995393",1,1,0,2,0
"260038","img/object_images/Vest02.jpg","0","s","3.63346779998392",1,1,0,2,0
"260038","img/object_images/microphone03.jpg","0","s","1.20651219994761",1,1,0,2,0
"260038","img/object_images/guitar02.jpg","1","k","1.1990109999897",1,1,0,2,0
"260038","img/object_images/boat04.jpg","1","k","1.5173136999947",1,1,0,2,0
"260038","img/object_images/fan01.jpg","1","k","2.61303320003208",1,1,0,2,0
"260038","img/object_images/bow_tie03.jpg","1","s","1.05889790004585",1,1,0,2,0
"260038","img/object_images/crown02.jpg","1","s","0.948326100013219",1,1,0,2,0
"260038","img/object_images/WoodBox01.jpg","1","k","2.83581870002672",1,1,0,2,0
"260038","img/object_images/perfume02.jpg","1","s","1.73109449999174",1,1,0,2,0
"260038","img/object_images/razor01.jpg","1","k","1.23563849995844",1,1,0,2,0
"260038","img/object_images/mask01.jpg","1","k","3.68470079998951",1,1,0,2,0
"260038","img/object_images/key02.jpg","1","k","1.17681679996895",1,1,0,2,0
"260038","img/object_images/jewel04.jpg","1","k","1.34138349996647",1,1,0,2,0
"260038","img/object_images/accardion01.jpg","0","k","2.83559400000377",1,1,0,2,0
"260038","img/object_images/video_game02.jpg","1","k","1.33276120002847",1,1,0,2,0
"260038","img/object_images/dress03.jpg","0","s","1.97470540000359",1,1,0,2,0
"260038","img/object_images/ToolBag01.jpg","1","s","2.16861680004513",1,1,0,2,0
"260038","img/object_images/tv01.jpg","0","k","1.31236909999279",1,1,0,2,0
"260038","img/object_images/bird_house02.jpg","0","s","3.84276079997653",1,1,0,2,0
"260038","img/object_images/brief_case02.jpg","0","k","2.37505370000144",1,1,0,2,0
"260038","img/object_images/bow_tie01.jpg","1","s","1.13484020001488",1,1,0,2,0
"260038","img/object_images/knife04.jpg","0","k","2.31095380004263",1,1,0,2,0
"260038","img/object_images/scarf01.jpg","1","s","1.30977809999604",1,1,0,2,0
"260038","img/object_images/pitcher02.jpg","1","k","2.5411463000346",1,1,0,2,0
"260038","img/object_images/cellphone03.jpg","1","k","1.51239299995359",1,1,0,2,0
"260038","img/object_images/Lint_Roller02.jpg","1","k","1.92876139999134",1,1,0,2,0
"260038","img/object_images/knit05.jpg","1","k","1.1990334999864",1,1,0,2,0
"260038","img/object_images/pot01.jpg","1","s","2.64324710000074",1,1,0,2,0
"260038","img/object_images/sink01.jpg","0","s","4.77785440004664",1,1,0,2,0
"260038","img/object_images/hair_brush02.jpg","1","s","1.49076539999805",1,1,0,2,0
"260038","img/object_images/knife01.jpg","1","k","3.1945534000406",1,1,0,2,0
"260038","img/object_images/bottle05.jpg","1","s","1.06490050000139",1,1,0,2,0
"260038","img/object_images/flashlight03.jpg","1","s","2.43596410000464",1,1,0,2,0
"260038","img/object_images/knife02.jpg","1","s","1.4241447999957",1,1,0,2,0
"260038","img/object_images/book03.jpg","0","s","1.29862369998591",1,1,0,2,0
"260038","img/object_images/broom01.jpg","1","s","1.62814670003718",1,1,0,2,0
"260038","img/object_images/MetalWire01.jpg","1","k","2.50437219999731",1,1,0,2,0
"260038","img/object_images/note_book02.jpg","0","k","2.26975569996284",1,2,0,2,0
"260038","img/object_images/tripod01.jpg","1","s","3.9269688000204",1,2,0,2,0
"260038","img/object_images/ear_bud01.jpg","1","s","1.24208799999906",1,2,0,2,0
"260038","img/object_images/pitcher01.jpg","1","s","1.03739770001266",1,2,0,2,0
"260038","img/object_images/board01.jpg","1","k","2.48795360000804",1,2,0,2,0
"260038","img/object_images/backpack01.jpg","0","k","2.47581130004255",1,2,0,2,0
"260038","img/object_images/pen01.jpg","1","s","2.79615589999594",1,2,0,2,0
"260038","img/object_images/dice01.jpg","1","k","1.0006970000104",1,2,0,2,0
"260038","img/object_images/toothbrush01.jpg","0","s","4.45175179996295",1,2,0,2,0
"260038","img/object_images/bath_tub01.jpg","0","k","5.80983659997582",1,2,0,2,0
"260038","img/object_images/boat_toy10.jpg","1","k","2.06717799999751",1,2,0,2,0
"260038","img/object_images/projector01.jpg","0","s","3.09541160002118",1,2,0,2,0
"260038","img/object_images/helmet01.jpg","1","k","1.64049059996614",1,2,0,2,0
"260038","img/object_images/glasses03.jpg","0","s","1.97898849996272",1,2,0,2,0
"260038","img/object_images/soap01.jpg","1","s","2.65555389999645",1,2,0,2,0
"260038","img/object_images/hat13.jpg","0","k","3.83161890000338",1,2,0,2,0
"260038","img/object_images/Witchhat01.jpg","1","s","2.19116530002793",1,2,0,2,0
"260038","img/object_images/lemon_squeezer01.jpg","1","s","2.31422020000173",1,2,0,2,0
"260038","img/object_images/ironing_table01.jpg","0","k","3.69521279999754",1,2,0,2,0
"260038","img/object_images/airfryer01.jpg","1","k","2.37318740005139",1,2,0,2,0
"260038","img/object_images/vase02.jpg","1","s","1.73887280002236",1,2,0,2,0
"260038","img/object_images/microscope01.jpg","1","s","3.94712490000529",1,2,0,2,0
"260038","img/object_images/gauze01.jpg","0","k","1.72605450003175",1,2,0,2,0
"260038","img/object_images/clip04.jpg","1","k","2.1717494999757",1,2,0,2,0
"260038","img/object_images/gift_box02.jpg","1","s","1.10421670001233",1,2,0,2,0
"260038","img/object_images/surf_board01.jpg","1","s","2.21778439998161",1,2,0,2,0
"260038","img/object_images/tool11.jpg","0","s","0.965590600040741",1,2,0,2,0
"260038","img/object_images/trash_can05.jpg","1","k","1.66664719994878",1,2,0,2,0
"260038","img/object_images/WitchHat02.jpg","0","k","3.6473475000239",1,2,0,2,0
"260038","img/object_images/knit01.jpg","0","k","5.63347389997216",1,2,0,2,0
"260038","img/object_images/pen05.jpg","0","s","3.00384030002169",1,2,0,2,0
"260038","img/object_images/curtain02.jpg","1","s","2.56269539997447",1,2,0,2,0
"260038","img/object_images/tie02.jpg","1","s","1.766651599959",1,2,0,2,0
"260038","img/object_images/hammer03.jpg","1","k","1.4228848000057",1,2,0,2,0
"260038","img/object_images/crutches02.jpg","0","s","3.46871950000059",1,2,0,2,0
"260038","img/object_images/TreeSlice01.jpg","0","k","1.41405439999653",1,2,0,2,0
"260038","img/object_images/acoustic_capo01.jpg","0","s","1.82762659998843",1,2,0,2,0
"260038","img/object_images/robe01.jpg","0","k","1.34405950002838",1,2,0,2,0
"260038","img/object_images/mail_box02.jpg","1","k","4.15900169999804",1,2,0,2,0
"260038","img/object_images/hole_puncher01.jpg","0","k","2.39068169996608",1,2,0,2,0
"260038","img/object_images/wallet02.jpg","1","k","4.18800939997891",1,2,0,2,0
"260038","img/object_images/lemon_squeezer02.jpg","0","k","2.65332419995684",1,2,0,2,0
"260038","img/object_images/retainer01.jpg","1","s","2.58856300002662",1,2,0,2,0
"260038","img/object_images/tool07.jpg","0","k","4.20762050000485",1,2,0,2,0
"260038","img/object_images/ball02.jpg","1","s","2.65695109998342",1,2,0,2,0
"260038","img/object_images/ice_tray03.jpg","0","s","3.86393230000976",1,2,0,2,0
"260038","img/object_images/pan01.jpg","1","k","2.95245430001523",1,2,0,2,0
"260038","img/object_images/slinky_toy01.jpg","1","s","1.46992420003517",1,2,0,2,0
"260038","img/object_images/shovel01.jpg","1","s","1.92851759999758",1,3,0,2,0
"260038","img/object_images/dog_leash01.jpg","1","s","3.95366070000455",1,3,0,2,0
"260038","img/object_images/lock03.jpg","0","k","2.330253800028",1,3,0,2,0
"260038","img/object_images/yarn02.jpg","1","k","4.20842509996146",1,3,0,2,0
"260038","img/object_images/floppy_disk02.jpg","0","s","1.58181930001592",1,3,0,2,0
"260038","img/object_images/stereo02.jpg","1","s","1.46293029998196",1,3,0,2,0
"260038","img/object_images/combs01.jpg","1","s","1.84178959997371",1,3,0,2,0
"260038","img/object_images/toy01.jpg","1","k","1.57674280001083",1,3,0,2,0
"260038","img/object_images/sleeping_bag01.jpg","1","s","2.87452670000494",1,3,0,2,0
"260038","img/object_images/water_gun01.jpg","0","s","2.49708110000938",1,3,0,2,0
"260038","img/object_images/blender01.jpg","0","k","1.30918770004064",1,3,0,2,0
"260038","img/object_images/Violin01.jpg","0","s","1.75215329998173",1,3,0,2,0
"260038","img/object_images/MeasuringCup01.jpg","0","k","3.43118549999781",1,3,0,2,0
"260038","img/object_images/TrashCan02.jpg","0","k","3.10547700000461",1,3,0,2,0
"260038","img/object_images/clock02.jpg","1","k","1.3871190000209",1,3,0,2,0
"260038","img/object_images/kite01.jpg","1","k","2.688899700006",1,3,0,2,0
