"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260045","img/object_images/perfume02.jpg","1","s","1.1403684001416",1,1,0,2,0
"260045","img/object_images/pen03.jpg","1","s","2.24676640005782",1,1,0,2,0
"260045","img/object_images/guitar02.jpg","1","s","0.966431000037119",1,1,0,2,0
"260045","img/object_images/dress03.jpg","1","k","1.16370590007864",1,1,0,2,0
"260045","img/object_images/ornament01.jpg","1","k","1.07188190007582",1,1,0,2,0
"260045","img/object_images/boat04.jpg","1","k","0.859865500126034",1,1,0,2,0
"260045","img/object_images/knife04.jpg","1","k","1.38111880002543",1,1,0,2,0
"260045","img/object_images/fan01.jpg","1","s","3.39431280014105",1,1,0,2,0
"260045","img/object_images/knife02.jpg","0","k","2.48322340007871",1,1,0,2,0
"260045","img/object_images/ToolBag01.jpg","0","k","1.45726960012689",1,1,0,2,0
"260045","img/object_images/knife01.jpg","1","s","0.769177300157025",1,1,0,2,0
"260045","img/object_images/Vest02.jpg","1","s","2.91219070018269",1,1,0,2,0
"260045","img/object_images/video_game02.jpg","1","k","1.0702011003159",1,1,0,2,0
"260045","img/object_images/bow_tie03.jpg","1","k","2.10807420010678",1,1,0,2,0
"260045","img/object_images/MetalWire01.jpg","1","s","0.714535800274462",1,1,0,2,0
"260045","img/object_images/cellphone03.jpg","1","s","3.16449490026571",1,1,0,2,0
"260045","img/object_images/toaster01.jpg","1","k","1.14485720009543",1,1,0,2,0
"260045","img/object_images/crown02.jpg","1","k","0.971889599924907",1,1,0,2,0
"260045","img/object_images/WoodBox01.jpg","1","k","3.26796210021712",1,1,0,2,0
"260045","img/object_images/pitcher02.jpg","0","s","3.0096622002311",1,1,0,2,0
"260045","img/object_images/clip02.jpg","1","s","0.819599800277501",1,1,0,2,0
"260045","img/object_images/hair_brush02.jpg","1","s","1.35785180027597",1,1,0,2,0
"260045","img/object_images/razor01.jpg","1","s","0.871661000186577",1,1,0,2,0
"260045","img/object_images/knit05.jpg","1","k","1.9060371001251",1,1,0,2,0
"260045","img/object_images/Traffic Sign 01.jpg","1","s","0.76322660013102",1,1,0,2,0
"260045","img/object_images/accardion01.jpg","1","s","0.925814900081605",1,1,0,2,0
"260045","img/object_images/mask01.jpg","1","k","1.1750690001063",1,1,0,2,0
"260045","img/object_images/microphone03.jpg","0","s","3.69144970015623",1,1,0,2,0
"260045","img/object_images/purse04.jpg","0","k","1.20344160008244",1,1,0,2,0
"260045","img/object_images/tv01.jpg","0","s","1.46208350011148",1,1,0,2,0
"260045","img/object_images/broom01.jpg","1","k","1.70036190003157",1,1,0,2,0
"260045","img/object_images/key02.jpg","1","k","1.87117099994794",1,1,0,2,0
"260045","img/object_images/bow_tie01.jpg","1","s","1.9503430002369",1,1,0,2,0
"260045","img/object_images/jewel04.jpg","1","k","1.99191210023127",1,1,0,2,0
"260045","img/object_images/pot01.jpg","0","k","3.97614310029894",1,1,0,2,0
"260045","img/object_images/shower_head01.jpg","1","k","0.906781200319529",1,1,0,2,0
"260045","img/object_images/Thermometer01.jpg","0","s","2.43336080014706",1,1,0,2,0
"260045","img/object_images/book03.jpg","1","s","0.80737500009127",1,1,0,2,0
"260045","img/object_images/matches02.jpg","1","k","2.28380910004489",1,1,0,2,0
"260045","img/object_images/brief_case02.jpg","1","k","2.64444630010985",1,1,0,2,0
"260045","img/object_images/bottle05.jpg","1","k","1.11689170007594",1,1,0,2,0
"260045","img/object_images/bird_house02.jpg","0","s","1.60606080014259",1,1,0,2,0
"260045","img/object_images/sink01.jpg","1","s","0.619360900018364",1,1,0,2,0
"260045","img/object_images/vase01.jpg","0","k","1.9841344000306",1,1,0,2,0
"260045","img/object_images/Lint_Roller02.jpg","1","s","2.29169590002857",1,1,0,2,0
"260045","img/object_images/flashlight03.jpg","1","s","6.12716840021312",1,1,0,2,0
"260045","img/object_images/scarf01.jpg","1","k","2.32817460014485",1,1,0,2,0
"260045","img/object_images/ruler02.jpg","1","k","4.2977591000963",1,1,0,2,0
"260045","img/object_images/tool11.jpg","1","k","1.22468650015071",1,2,0,2,0
"260045","img/object_images/slinky_toy01.jpg","0","k","2.19744210015051",1,2,0,2,0
"260045","img/object_images/pan01.jpg","0","s","1.40595010016114",1,2,0,2,0
"260045","img/object_images/ear_bud01.jpg","1","s","0.884171599987894",1,2,0,2,0
"260045","img/object_images/ice_tray03.jpg","0","s","2.35756980022416",1,2,0,2,0
"260045","img/object_images/hammer03.jpg","1","k","1.92678950005211",1,2,0,2,0
"260045","img/object_images/toothbrush01.jpg","1","k","1.11883080005646",1,2,0,2,0
"260045","img/object_images/projector01.jpg","1","s","2.64705590019003",1,2,0,2,0
"260045","img/object_images/glasses03.jpg","1","s","1.23524489998817",1,2,0,2,0
"260045","img/object_images/retainer01.jpg","1","k","1.10923750023358",1,2,0,2,0
"260045","img/object_images/airfryer01.jpg","1","k","1.05293150013313",1,2,0,2,0
"260045","img/object_images/crutches02.jpg","1","s","0.96034949994646",1,2,0,2,0
