"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260068","img/object_images/sink_filter01 (1).jpg",NA,"img/object_images/spray_can01.jpg","1",NA,"1","0",NA,"0","0.48590339999646",NA,"0.578854100021999","1",NA,"1","1",NA,"1","1",NA,"1"
"260068","img/object_images/spray_can01.jpg","img/object_images/sink_filter01 (1).jpg","img/object_images/tool20.jpg","1","1","1","0","0","0","0.578854100021999","0.48590339999646","0.513254799996503","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/tool20.jpg","img/object_images/spray_can01.jpg","img/object_images/candle02.jpg","1","1","1","0","0","0","0.513254799996503","0.578854100021999","0.546501400007401","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/candle02.jpg","img/object_images/tool20.jpg","img/object_images/hammer02.jpg","1","1","1","0","0","0","0.546501400007401","0.513254799996503","0.501612699998077","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/hammer02.jpg","img/object_images/candle02.jpg","img/object_images/clipboard01.jpg","1","1","1","0","0","1","0.501612699998077","0.546501400007401","0.515453600033652","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/clipboard01.jpg","img/object_images/hammer02.jpg","img/object_images/Confetti 01.jpg","1","1","1","1","0","0","0.515453600033652","0.501612699998077","0.472345600021072","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/Confetti 01.jpg","img/object_images/clipboard01.jpg","img/object_images/cup01.jpg","1","1","1","0","1","0","0.472345600021072","0.515453600033652","0.466414299968164","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/cup01.jpg","img/object_images/Confetti 01.jpg","img/object_images/Candle_Holder01.jpg","1","1","1","0","0","0","0.466414299968164","0.472345600021072","0.603829799976666","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/Candle_Holder01.jpg","img/object_images/cup01.jpg","img/object_images/hat13.jpg","1","1","1","0","0","1","0.603829799976666","0.466414299968164","0.429919100017287","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/hat13.jpg","img/object_images/Candle_Holder01.jpg","img/object_images/vase02.jpg","1","1","1","1","0","1","0.429919100017287","0.603829799976666","0.513376399991103","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/vase02.jpg","img/object_images/hat13.jpg","img/object_images/pen06.jpg","1","1","1","1","1","0","0.513376399991103","0.429919100017287","0.495557699992787","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/pen06.jpg","img/object_images/vase02.jpg","img/object_images/knife01.jpg","1","1","1","0","1","1","0.495557699992787","0.513376399991103","0.389101699984167","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/knife01.jpg","img/object_images/pen06.jpg","img/object_images/dust_pan01.jpg","1","1","1","1","0","1","0.389101699984167","0.495557699992787","0.389319700014312","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/dust_pan01.jpg","img/object_images/knife01.jpg","img/object_images/duster01.jpg","1","1","1","1","1","0","0.389319700014312","0.389101699984167","0.496686200029217","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/duster01.jpg","img/object_images/dust_pan01.jpg","img/object_images/sign02.jpg","1","1","1","0","1","0","0.496686200029217","0.389319700014312","0.521523100032937","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/sign02.jpg","img/object_images/duster01.jpg","img/object_images/floss01.jpg","1","1","1","0","0","1","0.521523100032937","0.496686200029217","0.603016100008972","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/floss01.jpg","img/object_images/sign02.jpg","img/object_images/glasses03.jpg","1","1","1","1","0","0","0.603016100008972","0.521523100032937","0.460577099991497","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/glasses03.jpg","img/object_images/floss01.jpg","img/object_images/camera05.jpg","1","1","1","0","1","0","0.460577099991497","0.603016100008972","0.703153399983421","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/camera05.jpg","img/object_images/glasses03.jpg","img/object_images/tool13.jpg","1","1","1","0","0","1","0.703153399983421","0.460577099991497","0.491045700036921","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/tool13.jpg","img/object_images/camera05.jpg","img/object_images/pan03.jpg","1","1","1","1","0","1","0.491045700036921","0.703153399983421","0.45567990001291","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/pan03.jpg","img/object_images/tool13.jpg","img/object_images/bag04.jpg","1","1","1","1","1","0","0.45567990001291","0.491045700036921","0.505987500015181","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/bag04.jpg","img/object_images/pan03.jpg","img/object_images/razor02.jpg","1","1","1","0","1","1","0.505987500015181","0.45567990001291","0.394585800007917","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/razor02.jpg","img/object_images/bag04.jpg","img/object_images/board01.jpg","1","1","1","1","0","1","0.394585800007917","0.505987500015181","0.470632400014438","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/board01.jpg","img/object_images/razor02.jpg","img/object_images/office_supplies01.jpg","1","1","1","1","1","1","0.470632400014438","0.394585800007917","0.58899159997236","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/office_supplies01.jpg","img/object_images/board01.jpg","img/object_images/ruler02.jpg","1","1","1","1","1","1","0.58899159997236","0.470632400014438","0.598312199988868","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/ruler02.jpg","img/object_images/office_supplies01.jpg","img/object_images/perfume01.jpg","1","1","1","1","1","0","0.598312199988868","0.58899159997236","0.475515099999029","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/perfume01.jpg","img/object_images/ruler02.jpg","img/object_images/socks01.jpg","1","1","1","0","1","1","0.475515099999029","0.598312199988868","0.409613499999978","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/socks01.jpg","img/object_images/perfume01.jpg","img/object_images/hat09.jpg","1","1","1","1","0","0","0.409613499999978","0.475515099999029","0.46992170001613","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/hat09.jpg","img/object_images/socks01.jpg","img/object_images/lemon_squeezer01.jpg","1","1","1","0","1","1","0.46992170001613","0.409613499999978","0.403649299987592","1","1","1","1","1","1","1","1","1"
"260068","img/object_images/lemon_squeezer01.jpg","img/object_images/hat09.jpg","img/object_images/video_game02.jpg","1","1","1","1","0","1","0.403649299987592","0.46992170001613","0.50212369998917","1","1","1","1","1","1","1","1","1"
