"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260059","img/object_images/watch01.jpg",NA,"img/object_images/mirror01.jpg","1",NA,"1","0",NA,"1","0.631068200338632",NA,"0.489887700416148","1",NA,"1","1",NA,"1","1",NA,"1"
"260059","img/object_images/mirror01.jpg","img/object_images/watch01.jpg","img/object_images/sink01.jpg","1","1","1","1","0","0","0.489887700416148","0.631068200338632","0.625721900258213","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/sink01.jpg","img/object_images/mirror01.jpg","img/object_images/acoustic_capo01.jpg","1","1","1","0","1","1","0.625721900258213","0.489887700416148","0.481608400121331","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/acoustic_capo01.jpg","img/object_images/sink01.jpg","img/object_images/toy04.jpg","1","1","1","1","0","0","0.481608400121331","0.625721900258213","0.556340800132602","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/toy04.jpg","img/object_images/acoustic_capo01.jpg","img/object_images/Stool01.jpg","1","1","1","0","1","0","0.556340800132602","0.481608400121331","0.507142300717533","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/Stool01.jpg","img/object_images/toy04.jpg","img/object_images/toy03.jpg","1","1","1","0","0","1","0.507142300717533","0.556340800132602","0.447819900233299","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/toy03.jpg","img/object_images/Stool01.jpg","img/object_images/ornament01.jpg","1","1","1","1","0","1","0.447819900233299","0.507142300717533","0.461231500376016","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/ornament01.jpg","img/object_images/toy03.jpg","img/object_images/towel02.jpg","1","1","1","1","1","1","0.461231500376016","0.447819900233299","0.455358100123703","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/towel02.jpg","img/object_images/ornament01.jpg","img/object_images/bow01.jpg","1","1","1","1","1","1","0.455358100123703","0.461231500376016","0.495130100287497","1","1","1","1","1","1","1","1","1"
"260059","img/object_images/bow01.jpg","img/object_images/towel02.jpg","img/object_images/judge_gavel01.jpg","1","1","1","1","1","1","0.495130100287497","0.455358100123703","0.351633800659329","1","1","1","1","1","1","1","1","1"
