"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260053","img/object_images/dress03.jpg","1","s","9.0081892000162",1,1,0,2,0
"260053","img/object_images/boat04.jpg","1","s","1.09710720001021",1,1,0,2,0
"260053","img/object_images/bow_tie01.jpg","0","k","1.24833929998567",1,1,0,2,0
"260053","img/object_images/accardion01.jpg","1","k","1.21269790001679",1,1,0,2,0
"260053","img/object_images/guitar02.jpg","0","k","2.77953729999717",1,1,0,2,0
"260053","img/object_images/sink01.jpg","1","k","1.65523659999599",1,1,0,2,0
"260053","img/object_images/ornament01.jpg","0","k","1.36044439999387",1,1,0,2,0
"260053","img/object_images/crown02.jpg","1","s","1.57836049998878",1,1,0,2,0
"260053","img/object_images/knife02.jpg","1","k","1.48554650001461",1,1,0,2,0
"260053","img/object_images/vase01.jpg","1","s","1.35969030001434",1,1,0,2,0
"260053","img/object_images/hair_brush02.jpg","1","k","1.24963979999302",1,1,0,2,0
"260053","img/object_images/book03.jpg","1","s","2.1201551000122",1,1,0,2,0
"260053","img/object_images/bow_tie03.jpg","0","k","1.18603500002064",1,1,0,2,0
"260053","img/object_images/MetalWire01.jpg","1","k","1.03849830001127",1,1,0,2,0
"260053","img/object_images/bottle05.jpg","1","s","1.07207429999835",1,1,0,2,0
"260053","img/object_images/knife04.jpg","1","s","1.28409870000905",1,1,0,2,0
"260053","img/object_images/scarf01.jpg","1","k","0.928195100015728",1,1,0,2,0
"260053","img/object_images/Lint_Roller02.jpg","1","k","1.35674289998133",1,1,0,2,0
"260053","img/object_images/purse04.jpg","0","s","1.10378110001329",1,1,0,2,0
"260053","img/object_images/Traffic Sign 01.jpg","0","k","1.08462360000703",1,1,0,2,0
"260053","img/object_images/ruler02.jpg","0","k","0.994627299980493",1,1,0,2,0
"260053","img/object_images/jewel04.jpg","0","k","1.01371100000688",1,1,0,2,0
