"participant_id","current_trial_object","pre_trial_object","post_trial_object","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"260033","img/object_images/fan05.jpg",NA,"img/object_images/binoculars03.jpg","1",NA,"1","0",NA,"1","0.711981899992679",NA,"0.726900199995725","1",NA,"1","1",NA,"1","1",NA,"1"
"260033","img/object_images/binoculars03.jpg","img/object_images/fan05.jpg","img/object_images/belt01.jpg","1","1","1","1","0","0","0.726900199995725","0.711981899992679","0.586694600002375","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/belt01.jpg","img/object_images/binoculars03.jpg","img/object_images/bag06.jpg","1","1","1","0","1","1","0.586694600002375","0.726900199995725","0.503825799998594","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/bag06.jpg","img/object_images/belt01.jpg","img/object_images/screwdriver01.jpg","1","1","1","1","0","0","0.503825799998594","0.586694600002375","0.500747699989006","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/screwdriver01.jpg","img/object_images/bag06.jpg","img/object_images/ice_tray03.jpg","1","1","1","0","1","1","0.500747699989006","0.503825799998594","0.642547999988892","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/ice_tray03.jpg","img/object_images/screwdriver01.jpg","img/object_images/key02.jpg","1","1","1","1","0","1","0.642547999988892","0.500747699989006","0.621409100000164","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/key02.jpg","img/object_images/ice_tray03.jpg","img/object_images/chair04.jpg","1","1","1","1","1","1","0.621409100000164","0.642547999988892","0.555953999995836","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/chair04.jpg","img/object_images/key02.jpg","img/object_images/shower_head03.jpg","1","1","1","1","1","1","0.555953999995836","0.621409100000164","0.664865300001111","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/shower_head03.jpg","img/object_images/chair04.jpg","img/object_images/WitchHat02.jpg","1","1","1","1","1","1","0.664865300001111","0.555953999995836","0.540052600001218","1","1","1","1","1","1","1","1","1"
"260033","img/object_images/WitchHat02.jpg","img/object_images/shower_head03.jpg","img/object_images/jewel01.jpg","1","1","1","1","1","0","0.540052600001218","0.664865300001111","0.567262900003698","1","1","1","1","1","1","1","1","1"
