"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260032","img/object_images/microphone03.jpg","1","k","1.17594470002223",1,1,0,2,0
"260032","img/object_images/bird_house02.jpg","1","s","0.900236600078642",1,1,0,2,0
"260032","img/object_images/sink01.jpg","1","s","1.42828430002555",1,1,0,2,0
"260032","img/object_images/flashlight03.jpg","1","s","1.14114029996563",1,1,0,2,0
"260032","img/object_images/jewel04.jpg","1","s","1.41286559996661",1,1,0,2,0
"260032","img/object_images/fan01.jpg","0","k","0.882864599931054",1,1,0,2,0
"260032","img/object_images/knife02.jpg","0","s","1.07172729994636",1,1,0,2,0
"260032","img/object_images/vase01.jpg","1","s","2.11856690002605",1,1,0,2,0
"260032","img/object_images/Lint_Roller02.jpg","0","s","1.37303639994934",1,1,0,2,0
"260032","img/object_images/WoodBox01.jpg","1","s","1.3036420000717",1,1,0,2,0
"260032","img/object_images/bow_tie01.jpg","1","k","1.00407519994769",1,1,0,2,0
"260032","img/object_images/cellphone03.jpg","1","s","3.28828019998036",1,1,0,2,0
"260032","img/object_images/pen03.jpg","0","s","2.20141029998194",1,1,0,2,0
"260032","img/object_images/accardion01.jpg","1","s","1.30507239990402",1,1,0,2,0
"260032","img/object_images/hair_brush02.jpg","0","s","1.66006299993023",1,1,0,2,0
"260032","img/object_images/video_game02.jpg","1","k","1.22429370007012",1,1,0,2,0
"260032","img/object_images/dress03.jpg","1","s","1.09131659998093",1,1,0,2,0
"260032","img/object_images/bow_tie03.jpg","1","s","1.29288600001018",1,1,0,2,0
"260032","img/object_images/Thermometer01.jpg","1","k","1.6479952998925",1,1,0,2,0
"260032","img/object_images/perfume02.jpg","1","k","1.4619781000074",1,1,0,2,0
"260032","img/object_images/matches02.jpg","1","s","0.838343400042504",1,1,0,2,0
"260032","img/object_images/purse04.jpg","1","k","0.775478599942289",1,1,0,2,0
"260032","img/object_images/brief_case02.jpg","0","s","1.39448330004234",1,1,0,2,0
"260032","img/object_images/pitcher02.jpg","1","k","1.36712920002174",1,1,0,2,0
"260032","img/object_images/ornament01.jpg","1","s","1.42652989993803",1,1,0,2,0
"260032","img/object_images/knit05.jpg","1","k","1.33680839999579",1,1,0,2,0
"260032","img/object_images/toaster01.jpg","1","s","1.83676430000924",1,1,0,2,0
"260032","img/object_images/mask01.jpg","1","s","1.60043520003092",1,1,0,2,0
"260032","img/object_images/bottle05.jpg","1","k","1.22559099993668",1,1,0,2,0
"260032","img/object_images/ToolBag01.jpg","1","s","2.78145080001559",1,1,0,2,0
"260032","img/object_images/knife01.jpg","1","s","1.30680030002259",1,1,0,2,0
"260032","img/object_images/boat04.jpg","0","s","1.37425799993798",1,1,0,2,0
"260032","img/object_images/scarf01.jpg","1","k","1.12564860004932",1,1,0,2,0
"260032","img/object_images/MetalWire01.jpg","1","k","1.2936773999827",1,1,0,2,0
"260032","img/object_images/key02.jpg","0","s","1.21083829994313",1,1,0,2,0
"260032","img/object_images/Traffic Sign 01.jpg","1","s","1.46545609994791",1,1,0,2,0
"260032","img/object_images/pot01.jpg","1","k","1.10455729998648",1,1,0,2,0
"260032","img/object_images/book03.jpg","0","s","1.2090955999447",1,1,0,2,0
"260032","img/object_images/razor01.jpg","0","s","1.21853309997823",1,1,0,2,0
"260032","img/object_images/Vest02.jpg","1","k","2.55250629992224",1,1,0,2,0
"260032","img/object_images/shower_head01.jpg","1","s","1.35518359998241",1,1,0,2,0
"260032","img/object_images/ruler02.jpg","1","k","1.10237139998935",1,1,0,2,0
"260032","img/object_images/crown02.jpg","1","k","1.35562859999482",1,1,0,2,0
"260032","img/object_images/broom01.jpg","1","s","1.27982430008706",1,1,0,2,0
"260032","img/object_images/clip02.jpg","0","s","1.61274309991859",1,1,0,2,0
"260032","img/object_images/tv01.jpg","1","s","0.872240499942563",1,1,0,2,0
"260032","img/object_images/knife04.jpg","1","s","1.2563908000011",1,1,0,2,0
"260032","img/object_images/guitar02.jpg","0","k","1.79066880000755",1,1,0,2,0
"260032","img/object_images/pan01.jpg","1","k","1.1011183001101",1,2,0,2,0
"260032","img/object_images/hammer03.jpg","1","s","1.29415329999756",1,2,0,2,0
"260032","img/object_images/pen01.jpg","1","s","1.33627510000952",1,2,0,2,0
"260032","img/object_images/gauze01.jpg","0","s","1.25364300003275",1,2,0,2,0
"260032","img/object_images/gift_box02.jpg","1","s","1.11868799990043",1,2,0,2,0
"260032","img/object_images/crutches02.jpg","1","k","1.21489629999269",1,2,0,2,0
"260032","img/object_images/pitcher01.jpg","0","k","1.6537313000299",1,2,0,2,0
"260032","img/object_images/airfryer01.jpg","1","s","1.59254710003734",1,2,0,2,0
"260032","img/object_images/dice01.jpg","1","s","1.00674830004573",1,2,0,2,0
"260032","img/object_images/knit01.jpg","1","k","0.996098299976438",1,2,0,2,0
"260032","img/object_images/microscope01.jpg","1","s","1.24224299995694",1,2,0,2,0
"260032","img/object_images/WitchHat02.jpg","1","k","1.45410229999106",1,2,0,2,0
"260032","img/object_images/tool07.jpg","0","s","1.53318509995006",1,2,0,2,0
"260032","img/object_images/TreeSlice01.jpg","1","k","2.11973090004176",1,2,0,2,0
"260032","img/object_images/note_book02.jpg","0","k","3.15644709998742",1,2,0,2,0
"260032","img/object_images/tripod01.jpg","1","k","1.18749480007682",1,2,0,2,0
"260032","img/object_images/glasses03.jpg","1","k","2.00766310002655",1,2,0,2,0
"260032","img/object_images/clip04.jpg","1","s","1.15753880003467",1,2,0,2,0
"260032","img/object_images/ear_bud01.jpg","1","s","0.942231999943033",1,2,0,2,0
"260032","img/object_images/backpack01.jpg","0","k","1.30141549999826",1,2,0,2,0
"260032","img/object_images/boat_toy10.jpg","1","k","1.42463660007343",1,2,0,2,0
"260032","img/object_images/tool11.jpg","1","s","1.68333699996583",1,2,0,2,0
"260032","img/object_images/slinky_toy01.jpg","1","k","1.39527089998592",1,2,0,2,0
"260032","img/object_images/projector01.jpg","1","s","2.2251526999753",1,2,0,2,0
"260032","img/object_images/helmet01.jpg","1","k","1.64842460001819",1,2,0,2,0
"260032","img/object_images/hat13.jpg","0","s","1.65886620001402",1,2,0,2,0
"260032","img/object_images/bath_tub01.jpg","1","s","1.28360550000798",1,2,0,2,0
"260032","img/object_images/tie02.jpg","1","s","1.32645060005598",1,2,0,2,0
"260032","img/object_images/board01.jpg","1","s","1.50519130006433",1,2,0,2,0
"260032","img/object_images/soap01.jpg","1","k","1.34739479993004",1,2,0,2,0
"260032","img/object_images/lemon_squeezer02.jpg","1","s","0.939835899975151",1,2,0,2,0
"260032","img/object_images/lemon_squeezer01.jpg","1","k","1.00221479998436",1,2,0,2,0
"260032","img/object_images/trash_can05.jpg","1","s","1.54902409994975",1,2,0,2,0
"260032","img/object_images/retainer01.jpg","1","s","1.02771290007513",1,2,0,2,0
"260032","img/object_images/surf_board01.jpg","0","s","2.53880149999168",1,2,0,2,0
"260032","img/object_images/wallet02.jpg","1","s","0.861738999956287",1,2,0,2,0
"260032","img/object_images/toothbrush01.jpg","1","s","1.07421059999615",1,2,0,2,0
"260032","img/object_images/vase02.jpg","1","s","1.37170050002169",1,2,0,2,0
"260032","img/object_images/curtain02.jpg","1","s","0.879022400011308",1,2,0,2,0
"260032","img/object_images/Witchhat01.jpg","0","s","1.40585990005638",1,2,0,2,0
"260032","img/object_images/ironing_table01.jpg","1","k","2.25236879999284",1,2,0,2,0
"260032","img/object_images/ice_tray03.jpg","1","s","1.69356129993685",1,2,0,2,0
"260032","img/object_images/mail_box02.jpg","1","s","0.849356699967757",1,2,0,2,0
"260032","img/object_images/acoustic_capo01.jpg","1","s","1.79744039999787",1,2,0,2,0
"260032","img/object_images/pen05.jpg","0","k","2.29500370007008",1,2,0,2,0
"260032","img/object_images/ball02.jpg","1","s","0.724023799994029",1,2,0,2,0
"260032","img/object_images/hole_puncher01.jpg","1","s","1.09909100004006",1,2,0,2,0
"260032","img/object_images/robe01.jpg","0","s","1.27593620005064",1,2,0,2,0
"260032","img/object_images/trumpet01.jpg","1","s","2.10729389998596",1,3,0,2,0
"260032","img/object_images/blender01.jpg","0","s","1.27623029996175",1,3,0,2,0
"260032","img/object_images/MeasuringCup01.jpg","1","s","0.944909299956635",1,3,0,2,0
"260032","img/object_images/fan04.jpg","0","k","1.42864679999184",1,3,0,2,0
"260032","img/object_images/exfoliater_brush01.jpg","1","s","0.987836099928245",1,3,0,2,0
"260032","img/object_images/tool02.jpg","0","s","1.48942289990373",1,3,0,2,0
"260032","img/object_images/combs01.jpg","1","k","1.04744890006259",1,3,0,2,0
"260032","img/object_images/kite01.jpg","1","s","1.31659029994626",1,3,0,2,0
"260032","img/object_images/book02.jpg","0","k","1.23982200003229",1,3,0,2,0
"260032","img/object_images/sleeping_bag01.jpg","0","s","1.36024399998132",1,3,0,2,0
"260032","img/object_images/water_gun01.jpg","1","s","0.90632149996236",1,3,0,2,0
"260032","img/object_images/bottle02.jpg","1","k","1.22615400003269",1,3,0,2,0
"260032","img/object_images/yarn02.jpg","0","s","1.16161770001054",1,3,0,2,0
"260032","img/object_images/candle02.jpg","0","k","1.10929200006649",1,3,0,2,0
"260032","img/object_images/shovel01.jpg","0","s","1.65177340002265",1,3,0,2,0
"260032","img/object_images/toy01.jpg","1","s","1.23881849995814",1,3,0,2,0
"260032","img/object_images/toy_train02.jpg","1","k","1.29391030000988",1,3,0,2,0
"260032","img/object_images/camera05.jpg","1","s","1.66025570000056",1,3,0,2,0
"260032","img/object_images/hoverboard01.jpg","1","k","1.06960970000364",1,3,0,2,0
"260032","img/object_images/backpack03.jpg","1","s","1.25088760000654",1,3,0,2,0
"260032","img/object_images/clock02.jpg","1","k","1.18974149995483",1,3,0,2,0
"260032","img/object_images/tool08.jpg","0","s","0.843713599955663",1,3,0,2,0
"260032","img/object_images/bottle12.jpg","1","k","1.21509349998087",1,3,0,2,0
"260032","img/object_images/floppy_disk02.jpg","1","s","1.34959280001931",1,3,0,2,0
"260032","img/object_images/audio_port01.jpg","1","k","1.25392679998185",1,3,0,2,0
"260032","img/object_images/bag04.jpg","0","k","1.40999809990171",1,3,0,2,0
"260032","img/object_images/Violin01.jpg","1","k","1.18460340006277",1,3,0,2,0
"260032","img/object_images/toy08.jpg","1","s","1.26724560000002",1,3,0,2,0
"260032","img/object_images/Ring02.jpg","1","k","1.11258109996561",1,3,0,2,0
"260032","img/object_images/dog_leash01.jpg","1","s","1.16372479998972",1,3,0,2,0
"260032","img/object_images/book01.jpg","1","s","1.92401189997327",1,3,0,2,0
"260032","img/object_images/basket02.jpg","1","k","0.983955299947411",1,3,0,2,0
"260032","img/object_images/stereo02.jpg","0","s","1.01683310000226",1,3,0,2,0
"260032","img/object_images/sink_filter01 (1).jpg","1","s","0.758261599927209",1,3,0,2,0
"260032","img/object_images/spatula02.jpg","1","k","1.18701290001627",1,3,0,2,0
"260032","img/object_images/bucket02.jpg","0","s","1.45218780008145",1,3,0,2,0
"260032","img/object_images/note_book01.jpg","0","s","0.80546239996329",1,3,0,2,0
"260032","img/object_images/TrashCan02.jpg","0","k","2.1384177999571",1,3,0,2,0
"260032","img/object_images/video_game06.jpg","1","s","1.11726169998292",1,3,0,2,0
"260032","img/object_images/Tin01.jpg","0","k","1.16063819988631",1,3,0,2,0
"260032","img/object_images/computer_mouse01.jpg","1","s","1.41274780000094",1,3,0,2,0
"260032","img/object_images/bookmark01.jpg","1","s","0.828930099960417",1,3,0,2,0
"260032","img/object_images/toy03.jpg","1","s","1.25070930004586",1,3,0,2,0
"260032","img/object_images/gloves05.jpg","0","k","1.50339960004203",1,3,0,2,0
"260032","img/object_images/Candle_Holder01.jpg","1","s","1.07456620002631",1,3,0,2,0
"260032","img/object_images/origami01.jpg","1","s","1.41059529990889",1,3,0,2,0
"260032","img/object_images/lock03.jpg","1","s","1.10046320001129",1,3,0,2,0
"260032","img/object_images/jewelry01.jpg","1","s","0.957623700029217",1,3,0,2,0
"260032","img/object_images/water_scooter01.jpg","1","k","1.00120500009507",1,4,0,2,0
"260032","img/object_images/brief_case01.jpg","1","s","0.649503100081347",1,4,0,2,0
"260032","img/object_images/Pottery01.jpg","1","s","0.685454299906269",1,4,0,2,0
"260032","img/object_images/bottle01.jpg","1","k","1.28940670005977",1,4,0,2,0
"260032","img/object_images/hat02.jpg","1","s","0.709497299976647",1,4,0,2,0
"260032","img/object_images/bean_bag02.jpg","1","k","0.988762399996631",1,4,0,2,0
"260032","img/object_images/joystick03.jpg","1","k","1.94950919994153",1,4,0,2,0
