"participant_id","object","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"260044","img/object_images/purse04.jpg","1","k","2.25692509999499",1,1,0,2,0
"260044","img/object_images/bow_tie01.jpg","0","s","3.26492959982716",1,1,0,2,0
"260044","img/object_images/pot01.jpg","1","k","1.20875749969855",1,1,0,2,0
"260044","img/object_images/brief_case02.jpg","0","s","3.93986849975772",1,1,0,2,0
"260044","img/object_images/dress03.jpg","1","s","1.47173299989663",1,1,0,2,0
"260044","img/object_images/clip02.jpg","1","s","1.57416519988328",1,1,0,2,0
"260044","img/object_images/knife01.jpg","1","s","1.8352447997313",1,1,0,2,0
"260044","img/object_images/crown02.jpg","1","k","3.76602409989573",1,1,0,2,0
"260044","img/object_images/razor01.jpg","1","k","1.35025529982522",1,1,0,2,0
"260044","img/object_images/scarf01.jpg","1","s","2.26315629994497",1,1,0,2,0
"260044","img/object_images/broom01.jpg","1","k","2.63362899981439",1,1,0,2,0
"260044","img/object_images/accardion01.jpg","1","k","5.26335909985937",1,1,0,2,0
"260044","img/object_images/boat04.jpg","1","s","1.46647490002215",1,1,0,2,0
"260044","img/object_images/fan01.jpg","1","s","6.24964160006493",1,1,0,2,0
"260044","img/object_images/ornament01.jpg","1","s","1.12140639987774",1,1,0,2,0
"260044","img/object_images/vase01.jpg","1","k","2.33423919999041",1,1,0,2,0
"260044","img/object_images/bottle05.jpg","0","s","0.98712269985117",1,1,0,2,0
"260044","img/object_images/ToolBag01.jpg","0","s","4.2556724997703",1,1,0,2,0
"260044","img/object_images/WoodBox01.jpg","0","s","2.66862009977922",1,1,0,2,0
"260044","img/object_images/pen03.jpg","1","s","2.82994389976375",1,1,0,2,0
"260044","img/object_images/shower_head01.jpg","1","s","1.26083029992878",1,1,0,2,0
"260044","img/object_images/Thermometer01.jpg","1","s","1.10048240004107",1,1,0,2,0
