whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,id,date,expName,psychopyVersion,frameRate,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/usb_drive01.jpg,"[0.035, 0.035]",0,0,0,0,0,0,0,19,15.827073749998817,15.827073749998817,15.827073749998817,k,0.23058062401833013,16.098749917000532,3.8026052104208414,18.246863332984503,18.246863332984503,18.246863332984503,18.246863332984503,18.44623104200582,18.59643983299611,22.157248957984848,22.157248957984848,None,0,,2025-04-16_18h08.26.314,mfe_c_object,2022.2.4,60.84961284515356,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.7765531062124245,22.157248957984848,22.157248957984848,22.179049291997217,22.157248957984848,22.373943207989214,22.497050750011113,,,,,,,,,,
