whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,whichSurpriseBlock,old_object_in_surp,new_object_in_surp,which_side_old_object_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,accuracy,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigObject_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigObject_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_object_image.started,new_object_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,date,expName,psychopyVersion,frameRate,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/vacuum_cleaner01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,3.6983967935871744,282.3804135999817,282.3804135999817,282.3804135999817,282.3804135999817,282.580360699998,282.73045649999403,286.22764639998786,286.22764639998786,['s'],[0.6943873000273015],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/trumpet02.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,3.8647294589178354,286.22764639998786,286.22764639998786,286.22764639998786,286.22764639998786,286.43436899999506,286.5842402999988,290.2522260999831,290.2522260999831,['s'],[0.6944480999954976],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/staple_remover01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,12,12,15,,,,,,,,,,,,,,,,,,,,,,,3.6603206412825653,290.2522260999831,290.2522260999831,290.2522260999831,290.2522260999831,290.4548051999882,290.6048136999889,294.09097109999857,294.09097109999857,['k'],[0.9014349000062793],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/Typewritter01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,3.827655310621242,294.09097109999857,294.09097109999857,294.09097109999857,294.09097109999857,294.2922709999839,294.44215769998846,298.0907345000014,298.0907345000014,['s'],[0.9581471999990754],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/usb_drive01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,3.791583166332665,298.0907345000014,298.0907345000014,298.0907345000014,298.0907345000014,298.29608319999534,298.44613919997937,302.01869909997913,302.01869909997913,['k'],[0.8153264000138734],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hair_brush03.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,3.9989979959919837,302.01869909997913,302.01869909997913,302.01869909997913,302.01869909997913,302.23328899999615,302.38412439997774,306.15952019998804,306.15952019998804,['s'],[0.9672335000068415],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/spoon01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,16,16,18,,,,,,,,,,,,,,,,,,,,,,,3.7394789579158316,306.15952019998804,306.15952019998804,306.15952019998804,306.15952019998804,306.37079869999434,306.5208949999942,310.0533832999936,310.0533832999936,['s'],[1.0183986999909393],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/knife03.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,3.977955911823647,310.0533832999936,310.0533832999936,310.0533832999936,310.0533832999936,310.25804319998133,310.4081270999741,314.21631269998034,314.21631269998034,['k'],[0.6520495000004303],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/usb01.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,18,18,14,,,,,,,,,,,,,,,,,,,,,,,3.656312625250501,314.21631269998034,314.21631269998034,314.21631269998034,314.21631269998034,314.428960499994,314.5789135999803,318.02558999997564,318.02558999997564,['s'],[0.9537224000087008],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/car_toy05.jpg,"[0.035, 0.035]",,,,,0,0,0,0,0,19,19,3,,,,,,,,,,,,,,,,,,,,,,,3.571142284569138,318.02558999997564,318.02558999997564,318.02558999997564,318.02558999997564,318.2326746999752,318.3826862999995,321.60220709998976,321.60220709998976,['s'],[0.8088018000125885],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_practice_block.csv,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.60220709998976,321.60220709998976,321.60220709998976,k,3.6636151999991853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2884363999765,325.2884363999765,c,152.67413100000704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/jewel03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,0,0,31,,,,,,,,,,,,,,484.5354979999829,3.9619238476953904,,,,,,,,,,,1,,,,,,,,,,478.0145100999798,478.0145100999798,k,6.498856699996395,486.73753259997466,486.73753259997466,486.73753259997466,486.73753259997466,486.73753259997466,486.9510740999831,487.1010670999822,490.8511331999907,490.8511331999907,490.8511331999907,['k'],[0.704026099992916],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/robe01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,1,1,28,,,,,,,,,,,,,,,3.534068136272545,,,,,,,,,,,1,,,,,,,,,,,,,,490.8511331999907,490.8511331999907,490.8511331999907,490.8511331999907,490.8511331999907,491.05534819999593,491.20524739997927,494.5267351999937,494.5267351999937,494.5267351999937,['k'],[0.7500956000294536],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/hair_brush02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,2,2,0,,,,,,,,,,,,,,,3.655310621242485,,,,,,,,,,,1,,,,,,,,,,,,,,494.5267351999937,494.5267351999937,494.5267351999937,494.5267351999937,494.5267351999937,494.74213379999856,494.87550209998153,498.3429178999795,498.3429178999795,498.3429178999795,['k'],[0.6181312999979127],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/bucket02.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,3,3,17,,,,,,,,,,,,,,,3.5741482965931866,,,,,,,,,,,1,,,,,,,,,,,,,,498.3429178999795,498.3429178999795,498.3429178999795,498.3429178999795,498.3429178999795,498.54591269997763,498.6957465999876,502.0587633999821,502.0587633999821,502.0587633999821,['s'],[0.5708405000041239],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/pitcher05.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,4,4,18,,,,,,,,,,,,,,,3.597194388777555,,,,,,,,,,,1,,,,,,,,,,,,,,502.0587633999821,502.0587633999821,502.0649196000013,502.0587633999821,502.0587633999821,502.26630069999374,502.4161720999982,505.8025987999863,505.8025987999863,505.8025987999863,['s'],[0.5026513999910094],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/toy05.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,5,5,22,,,,,,,,,,,,,,,3.6673346693386777,,,,,,,,,,,1,,,,,,,,,,,,,,505.8025987999863,505.8025987999863,505.8025987999863,505.8025987999863,505.8025987999863,506.00339899997925,506.1533429999836,509.6066409999912,509.6066409999912,509.6066409999912,['k'],[1.2312741999921855],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,6,1,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/backpack03.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,6,6,26,,,,,,,,,,,,,,,3.905811623246493,,,,,,,,,,,1,,,,,,,,,,,,,,509.6066409999912,509.6066409999912,509.6066409999912,509.6066409999912,509.6066409999912,509.80723369997577,509.95724459999474,513.6608562999754,513.6608562999754,513.6608562999754,['s'],[0.8991518999973778],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
flanker_main_block_2.csv,img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,7,0,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/object_images/vase01.jpg,"[0.035, 0.035]",,,,,,,,,,,,,0,0,0,1,0,7,7,10,,,,,,,,,,,,,,,3.6833667334669338,,,,,,,,,,,1,,,,,,,,,,,,,,513.6608562999754,513.6608562999754,513.6608562999754,513.6608562999754,513.6608562999754,513.8612585999945,514.0111535999749,517.492952599976,517.492952599976,517.492952599976,['k'],[0.7733193000021856],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260012,2024-03-14_17h33.58.145,mfe_c_object,2022.2.4,59.94114977763007,
