whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightObj,imageSize,whichSurpriseBlock,old_object_in_surp,new_object_in_surp,which_side_old_object_displayed,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigObject.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigObject.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_pressContinue.started,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,task_blockText.started,task_blockReminders_keyResp.started,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,bigObject_2.started,cover_background.started,task_centerImg.started,task_fixImg.started,task1_stim_keyResp.started,task_centerImg.stopped,cover_background.stopped,bigObject_2.stopped,task_fixImg.stopped,task1_stim_keyResp.stopped,task1_stim_keyResp.keys,task1_stim_keyResp.rt,blockFeedCat,task_blockFeed_text.started,task_blockFeed_keyResp.started,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_object_image.started,new_object_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,surprise_key_resp.keys,surprise_key_resp.rt,ringBell_text_4.started,bellKey_4.started,bellKey_4.keys,bellKey_4.rt,finishMessage_text.started,id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,surp_table5.csv,img/object_images/laptop01.jpg,img/object_images/dress02.jpg,left,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124812030075188,3131.140140699921,3132.415615899954,3129.4173088999232,3129.4173088999232,3129.4173088999232,3129.4173088999232,3129.4173088999232,3129.4173088999232,k,1.6965002999641001,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/dresser03.jpg,img/object_images/socks03.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.844110275689223,3133.4092035000212,3134.405095999944,3132.415615899954,3132.415615899954,3132.415615899954,3132.415615899954,3132.415615899954,3132.415615899954,k,0.9780528000555933,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/badminton01.jpg,img/object_images/car07.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1077694235588973,3135.911679600016,3137.157354600029,3134.405095999944,3134.405095999944,3134.405095999944,3134.405095999944,3134.405095999944,3134.405095999944,k,1.4766328999539837,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/tennis_racket01.jpg,img/object_images/rope01.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1298245614035087,3139.0648969999747,3140.3285158999497,3137.157354600029,3137.157354600029,3137.157354600029,3137.157354600029,3137.157354600029,3137.157354600029,k,1.884687599958852,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/tool13.jpg,img/object_images/blender03.jpg,left,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9012531328320802,3141.550495899981,3142.595438099932,3140.3285158999497,3140.3285158999497,3140.3285158999497,3140.3285158999497,3140.3285158999497,3140.3285158999497,s,1.1937293999362737,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/lawn_mower01.jpg,img/object_images/belt02.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9634085213032582,3144.4369898999576,3145.544553100015,3142.595438099932,3142.595438099932,3142.595438099932,3142.595438099932,3142.595438099932,3142.595438099932,k,1.8150933999568224,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/pitcher09.jpg,img/object_images/guitar04.jpg,left,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1859649122807019,3146.555537599954,3147.8929432999576,3145.544553100015,3145.544553100015,3145.544553100015,3145.544553100015,3145.544553100015,3145.544553100015,k,0.9933178999926895,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/grater01.jpg,img/object_images/cup04.jpg,left,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8501253132832081,3149.3583135999506,3150.353845000034,3147.8929432999576,3147.8929432999576,3147.8929432999576,3147.8929432999576,3147.8929432999576,3147.8929432999576,k,1.445636700023897,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/coloring_pencil01.jpg,img/object_images/bottle03.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1799498746867167,3151.0934499999275,3152.4112088999245,3150.353845000034,3150.353845000034,3150.353845000034,3150.353845000034,3150.353845000034,3150.353845000034,k,0.7129441000288352,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
,,,,,,,,,,,,surp_table5.csv,img/object_images/tie01.jpg,img/object_images/TrafficCone01.jpg,right,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1278195488721803,3156.248599699931,3157.547006299952,3152.4112088999245,3152.4112088999245,3152.4112088999245,3152.4112088999245,3152.4112088999245,3152.4112088999245,k,3.822929700021632,,,,,,260023,2024-03-28_12h16.08.729,mfe_c_object,2022.2.4,59.92681734361771,
