prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,old_face_in_surp,new_face_in_surp,which_side_old_face_displayed,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,text.started,old_face_image.started,new_face_image.started,instructsurpA1_right.started,instructsurpA2_left.started,surprise_key_resp.started,id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,11.7442752500001,11.7442752500001,c,2.175539917000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,13.942307709000033,13.942307709000033,c,0.44435808400021415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.411610999999994,14.411610999999994,14.411610999999994,c,space,1.8366247919998386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.26688991700007,16.26688991700007,16.26688991700007,,space,0.6057002079999165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.886403959000063,16.886403959000063,16.886403959000063, ,space,0.5513044580000042,,,,,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45095500000002,17.45095500000002,c,0.9021695420001379,,,,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36858104199996,k,1.5478884160002053,,,,,,,,,,,,,,,,2025-07-28_11h59.22.025,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.953220999999985,19.953220999999985,19.953220999999985,k,1.306911375000027,0.9052631578947369,21.27154141699998,22.332290750000084,22.332290750000084,22.332290750000084,22.332290750000084,22.332290750000084,22.332290750000084,22.332290750000084,,,,,,
