prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,surprise_block_loop.thisRepN,surprise_block_loop.thisTrialN,surprise_block_loop.thisN,surprise_block_loop.thisIndex,whichSurpriseBlock,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,old_face_in_surp,new_face_in_surp,which_side_old_face_displayed,ringBell_text.started,bellKey.started,bellKey.keys,bellKey.rt,ringBell_text_2.started,bellKey_2.started,bellKey_2.keys,bellKey_2.rt,errorNumbers_text_2.started,errorNum_text_box.started,errorN_key_resp_2.started,errorNum_text_box.text,errorN_key_resp_2.keys,errorN_key_resp_2.rt,errorNumbers_text_3.started,errorPercent_text_box.started,errorN_key_resp_3.started,errorPercent_text_box.text,errorN_key_resp_3.keys,errorN_key_resp_3.rt,botherRate_text.started,bother_text_box.started,botherRate_key_resp.started,bother_text_box.text,botherRate_key_resp.keys,botherRate_key_resp.rt,ringBell_text_3.started,bellKey_3.started,bellKey_3.keys,bellKey_3.rt,instruct_surprise1.started,instruct_surp1_key_resp.keys,instruct_surp1_key_resp.rt,text_2.started,task_blockText_2.started,task_blockReminders_keyResp_2.started,task_blockReminders_keyResp_2.keys,task_blockReminders_keyResp_2.rt,thisISI3,polygon.started,polygon.stopped,id,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,12.951782291056588,12.951782291056588,c,1.300920208916068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,14.27152595797088,14.27152595797088,c,0.426037291996181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.726822957978584,14.726822957978584,14.726822957978584,c,space,1.9155064170481637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66278875002172,16.66278875002172,16.66278875002172,,space,0.30734912503976375,,,,,,,,,,,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9874164579669,16.9874164579669,16.9874164579669, ,space,0.2379880000371486,,,,,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.239838083041832,17.239838083041832,c,1.0206849590176716,,,,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28034779103473,k,0.9495090409182012,,,,,,,,,,2025-04-08_22h08.26.232,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.280141790979542,19.280141790979542,19.280141790979542,k,0.2748605839442462,0.9453634085213032,19.567442708066665,,,,,,,
