whichBlock,middleStim,leftStim,rightStim,stimNum,congruent,target,locationC,locationR,locationL,straightFace,imageSize,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,prac_blockText.started,prac_reminder_text.started,prac_reminder_keyResp.started,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,initFixation_img.started,ISI,bigFace.started,cover_background_2.started,prac_centerImg.started,prac_stim_keyResp.started,prac_centerImg.stopped,cover_background_2.stopped,bigFace.stopped,prac_stim_keyResp.stopped,prac_stim_keyResp.keys,accuracy,id,date,expName,psychopyVersion,frameRate,
flanker_practice_block.csv,img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,8,0,left,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-WF-215-145-N.jpg,"[0.035, 0.035]",0,0,0,0,0,0,0,6,11.348968334001256,11.348968334001256,11.348968334001256,k,0.0772770410112571,11.45003499998711,3.6002004008016035,13.588506250001956,13.588506250001956,13.588506250001956,13.588506250001956,13.784316000004765,13.93549166698358,17.274386459001107,17.274386459001107,None,0,,2025-04-16_18h11.29.321,mfe_c_face,2022.2.4,None,
flanker_practice_block.csv,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,5,1,right,"[0, 0]","[0.0385, 0]","[-0.0385, 0]",img/neutralC/CFD-LM-232-204-N.jpg,"[0.035, 0.035]",0,0,0,0,0,1,1,7,,,,,,,3.976953907815631,17.274386459001107,17.274386459001107,17.32843604197842,17.274386459001107,17.5188622919959,17.61831724998774,21.337343124992913,21.337343124992913,None,0,,2025-04-16_18h11.29.321,mfe_c_face,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.5631262525050102,21.337343124992913,21.337343124992913,21.385593083978165,21.337343124992913,21.57931791699957,21.67935912500252,,,,,,,,,,
