"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250034","img/neutralC/CFD-AM-219-101-N.jpg","1","k","2.24970490008127",1,1,0,2,0
"250034","img/neutralC/CFD-BM-238-242-N.jpg","1","s","1.44228459999431",1,1,0,2,0
"250034","img/neutralC/CFD-WF-030-002-N.jpg","0","s","1.85872490005568",1,1,0,2,0
"250034","img/neutralC/CFD-AM-233-236-N.jpg","1","k","1.32359869999345",1,1,0,2,0
"250034","img/neutralC/CFD-IM-671-601-N.jpg","0","k","2.15631720004603",1,1,0,2,0
"250034","img/neutralC/CFD-IF-660-464-N.jpg","1","s","1.17276149999816",1,1,0,2,0
"250034","img/neutralC/CFD-MF-300-002-N.jpg","0","k","3.64864929998294",1,1,0,2,0
"250034","img/neutralC/CFD-BM-239-136-N.jpg","1","k","2.49328509997576",1,1,0,2,0
"250034","img/neutralC/CFD-WM-028-003-N.jpg","1","k","2.413018799969",1,1,0,2,0
"250034","img/neutralC/CFD-IM-700-009-N.jpg","1","k","1.73613139998633",1,1,0,2,0
"250034","img/neutralC/CFD-IM-657-308-N.jpg","1","s","1.45529449998867",1,1,0,2,0
"250034","img/neutralC/CFD-IM-632-097-N.jpg","1","k","1.25090099999215",1,1,0,2,0
"250034","img/neutralC/CFD-BM-227-191-N.jpg","0","k","2.3372203001054",1,1,0,2,0
"250034","img/neutralC/CFD-BM-253-004-N.jpg","1","s","1.21672549995128",1,1,0,2,0
"250034","img/neutralC/CFD-BF-205-141-N.jpg","1","k","1.39309909997974",1,1,0,2,0
"250034","img/neutralC/CFD-BM-020-001-N.jpg","0","s","2.34785779996309",1,1,0,2,0
"250034","img/neutralC/CFD-LF-204-133-N.jpg","1","s","1.3574030000018",1,1,0,2,0
"250034","img/neutralC/CFD-WM-227-099-N.jpg","0","k","1.88185090001207",1,1,0,2,0
"250034","img/neutralC/CFD-WM-020-001-N.jpg","1","s","2.16675520001445",1,1,0,2,0
"250034","img/neutralC/CFD-WM-215-041-N.jpg","1","s","1.93677899998147",1,1,0,2,0
"250034","img/neutralC/CFD-IF-744-114-N.jpg","1","k","2.42023509996943",1,1,0,2,0
"250034","img/neutralC/CFD-WM-004-010-N.jpg","1","s","2.2241728999652",1,1,0,2,0
