"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250003","img/neutralC/CFD-IM-726-248-N.jpg",NA,"img/neutralC/CFD-BF-207-004-N.jpg","1",NA,"1","0",NA,"1","0.595153000671417",NA,"0.642765800468624","1",NA,"1","1",NA,"1","1",NA,"1"
"250003","img/neutralC/CFD-BF-207-004-N.jpg","img/neutralC/CFD-IM-726-248-N.jpg","img/neutralC/CFD-LF-204-133-N.jpg","1","1","1","1","0","1","0.642765800468624","0.595153000671417","0.537762900348753","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-LF-204-133-N.jpg","img/neutralC/CFD-BF-207-004-N.jpg","img/neutralC/CFD-BF-002-001-N.jpg","1","1","1","1","1","0","0.537762900348753","0.642765800468624","0.614100600592792","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-BF-002-001-N.jpg","img/neutralC/CFD-LF-204-133-N.jpg","img/neutralC/CFD-WM-014-002-N.jpg","1","1","1","0","1","0","0.614100600592792","0.537762900348753","0.960323800332844","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-WM-014-002-N.jpg","img/neutralC/CFD-BF-002-001-N.jpg","img/neutralC/CFD-WM-034-030-N.jpg","1","1","1","0","0","1","0.960323800332844","0.614100600592792","0.722860600333661","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-WM-034-030-N.jpg","img/neutralC/CFD-WM-014-002-N.jpg","img/neutralC/CFD-MF-301-024-N.jpg","1","1","1","1","0","0","0.722860600333661","0.960323800332844","0.605430200695992","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-MF-301-024-N.jpg","img/neutralC/CFD-WM-034-030-N.jpg","img/neutralC/CFD-BF-011-002-N.jpg","1","1","1","0","1","1","0.605430200695992","0.722860600333661","0.604238300584257","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-BF-011-002-N.jpg","img/neutralC/CFD-MF-301-024-N.jpg","img/neutralC/CFD-BF-036-027-N.jpg","1","1","1","1","0","0","0.604238300584257","0.605430200695992","0.600514099933207","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-BF-036-027-N.jpg","img/neutralC/CFD-BF-011-002-N.jpg","img/neutralC/CFD-IM-696-001-N.jpg","1","1","1","0","1","0","0.600514099933207","0.604238300584257","0.665899200364947","1","1","1","1","1","1","1","1","1"
"250003","img/neutralC/CFD-IM-696-001-N.jpg","img/neutralC/CFD-BF-036-027-N.jpg","img/neutralC/CFD-AM-230-150-N.jpg","1","1","1","0","0","0","0.665899200364947","0.600514099933207","1.06322380062193","1","1","1","1","1","1","1","1","1"
