"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250056","img/neutralC/CFD-IM-632-097-N.jpg","1","s","6.97521970001981",1,1,0,2,0
"250056","img/neutralC/CFD-BM-020-001-N.jpg","0","s","2.32345179998083",1,1,0,2,0
"250056","img/neutralC/CFD-WM-034-030-N.jpg","1","s","2.18635989999166",1,1,0,2,0
"250056","img/neutralC/CFD-BM-253-004-N.jpg","0","k","6.25721749995137",1,1,0,2,0
"250056","img/neutralC/CFD-IM-671-601-N.jpg","1","s","2.4030700000003",1,1,0,2,0
"250056","img/neutralC/CFD-IM-700-009-N.jpg","1","k","2.10902410000563",1,1,0,2,0
"250056","img/neutralC/CFD-LF-204-133-N.jpg","1","s","3.91413859999739",1,1,0,2,0
"250056","img/neutralC/CFD-WM-020-001-N.jpg","1","s","6.22977179998998",1,1,0,2,0
"250056","img/neutralC/CFD-WM-023-001-N.jpg","0","k","6.98455719999038",1,1,0,2,0
"250056","img/neutralC/CFD-LF-245-166-N.jpg","0","k","2.2963516000309",1,1,0,2,0
"250056","img/neutralC/CFD-LF-225-164-N.jpg","0","k","10.8061862000031",1,1,0,2,0
"250056","img/neutralC/CFD-BM-239-136-N.jpg","1","k","2.12511480000103",1,1,0,2,0
"250056","img/neutralC/CFD-BF-012-001-N.jpg","1","s","1.7408385000308",1,1,0,2,0
"250056","img/neutralC/CFD-WM-004-010-N.jpg","0","s","1.79066600004444",1,1,0,2,0
"250056","img/neutralC/CFD-IM-657-308-N.jpg","1","k","1.29777480004122",1,1,0,2,0
"250056","img/neutralC/CFD-WF-233-112-N.jpg","1","k","3.51411220000591",1,1,0,2,0
"250056","img/neutralC/CFD-IF-660-464-N.jpg","0","s","4.75102309999056",1,1,0,2,0
"250056","img/neutralC/CFD-MF-307-002-N.jpg","0","s","2.43110049999086",1,1,0,2,0
"250056","img/neutralC/CFD-BM-213-134-N.jpg","1","s","1.37707460002275",1,1,0,2,0
"250056","img/neutralC/CFD-WM-033-025-N.jpg","1","s","2.28978469996946",1,1,0,2,0
"250056","img/neutralC/CFD-IM-674-281-N.jpg","0","k","11.1550548999803",1,1,0,2,0
"250056","img/neutralC/CFD-WM-028-003-N.jpg","0","k","4.44480029999977",1,1,0,2,0
"250056","img/neutralC/CFD-AF-246-242-N.jpg","1","s","2.18124369997531",1,1,0,2,0
"250056","img/neutralC/CFD-WM-215-041-N.jpg","1","k","2.91557459998876",1,1,0,2,0
"250056","img/neutralC/CFD-MF-305-014-N.jpg","1","k","11.6776520999847",1,1,0,2,0
"250056","img/neutralC/CFD-WM-012-001-N.jpg","1","k","2.82357960002264",1,1,0,2,0
"250056","img/neutralC/CFD-MF-300-002-N.jpg","0","k","3.35112309997203",1,1,0,2,0
