"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250037","img/neutralC/CFD-AM-217-085-N.jpg",NA,"img/neutralC/CFD-BF-023-010-N.jpg","1",NA,"1","0",NA,"1","0.782044899999164",NA,"0.835974399931729","1",NA,"1","1",NA,"1","1",NA,"1"
"250037","img/neutralC/CFD-BF-023-010-N.jpg","img/neutralC/CFD-AM-217-085-N.jpg","img/neutralC/CFD-IM-728-041-N.jpg","1","1","1","1","0","0","0.835974399931729","0.782044899999164","0.662554300040938","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-IM-728-041-N.jpg","img/neutralC/CFD-BF-023-010-N.jpg","img/neutralC/CFD-IM-639-263-N.jpg","1","1","1","0","1","1","0.662554300040938","0.835974399931729","0.627929299953394","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-IM-639-263-N.jpg","img/neutralC/CFD-IM-728-041-N.jpg","img/neutralC/CFD-WM-038-003-N.jpg","1","1","1","1","0","0","0.627929299953394","0.662554300040938","0.603679799940437","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-WM-038-003-N.jpg","img/neutralC/CFD-IM-639-263-N.jpg","img/neutralC/CFD-WM-225-127-N.jpg","1","1","1","0","1","0","0.603679799940437","0.627929299953394","0.619755399995483","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-WM-225-127-N.jpg","img/neutralC/CFD-WM-038-003-N.jpg","img/neutralC/CFD-BF-028-001-N.jpg","1","1","1","0","0","1","0.619755399995483","0.603679799940437","0.570029299939051","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-BF-028-001-N.jpg","img/neutralC/CFD-WM-225-127-N.jpg","img/neutralC/CFD-WM-002-009-N.jpg","1","1","1","1","0","0","0.570029299939051","0.619755399995483","0.561309800017625","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-WM-002-009-N.jpg","img/neutralC/CFD-BF-028-001-N.jpg","img/neutralC/CFD-WF-002-004-N.jpg","1","1","1","0","1","0","0.561309800017625","0.570029299939051","0.571080399909988","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-WF-002-004-N.jpg","img/neutralC/CFD-WM-002-009-N.jpg","img/neutralC/CFD-BM-211-174-N.jpg","1","1","1","0","0","0","0.571080399909988","0.561309800017625","0.624014700064436","1","1","1","1","1","1","1","1","1"
"250037","img/neutralC/CFD-BM-211-174-N.jpg","img/neutralC/CFD-WF-002-004-N.jpg","img/neutralC/CFD-AM-215-120-N.jpg","1","1","1","0","0","1","0.624014700064436","0.571080399909988","0.47929499996826","1","1","1","1","1","1","1","1","1"
