"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250041","img/neutralC/CFD-BM-253-004-N.jpg","1","s","2.46796789998189",1,1,0,2,0
"250041","img/neutralC/CFD-IM-671-601-N.jpg","1","s","1.69356889999472",1,1,0,2,0
"250041","img/neutralC/CFD-BM-004-002-N.jpg","0","k","2.65025530010462",1,1,0,2,0
"250041","img/neutralC/CFD-LF-245-166-N.jpg","0","k","2.24134700000286",1,1,0,2,0
"250041","img/neutralC/CFD-WF-244-163-N.jpg","1","k","1.44088379992172",1,1,0,2,0
"250041","img/neutralC/CFD-WF-030-002-N.jpg","1","s","2.89549959986471",1,1,0,2,0
"250041","img/neutralC/CFD-WF-001-003-N.jpg","0","s","2.24332450004295",1,1,0,2,0
"250041","img/neutralC/CFD-WF-233-112-N.jpg","0","s","4.55781459994614",1,1,0,2,0
"250041","img/neutralC/CFD-IM-617-174-N.jpg","1","k","5.16935600014403",1,1,0,2,0
"250041","img/neutralC/CFD-WF-250-167-N.jpg","1","k","1.39284510002472",1,1,0,2,0
"250041","img/neutralC/CFD-IF-660-464-N.jpg","1","s","1.9782340999227",1,1,0,2,0
"250041","img/neutralC/CFD-WF-213-031-N.jpg","1","s","3.16292839986272",1,1,0,2,0
"250041","img/neutralC/CFD-WM-012-001-N.jpg","0","s","3.32085080002435",1,1,0,2,0
"250041","img/neutralC/CFD-WM-020-001-N.jpg","1","k","1.6693826999981",1,1,0,2,0
"250041","img/neutralC/CFD-BM-238-242-N.jpg","1","s","1.01308790012263",1,1,0,2,0
"250041","img/neutralC/CFD-BF-012-001-N.jpg","0","k","1.16544289980084",1,1,0,2,0
"250041","img/neutralC/CFD-LF-225-164-N.jpg","1","s","1.39864640007727",1,1,0,2,0
"250041","img/neutralC/CFD-AF-253-130-N.jpg","1","s","1.52733070007525",1,1,0,2,0
"250041","img/neutralC/CFD-WM-033-025-N.jpg","0","k","2.46216099988669",1,1,0,2,0
"250041","img/neutralC/CFD-BM-009-002-N.jpg","1","k","2.5974742998369",1,1,0,2,0
"250041","img/neutralC/CFD-WF-234-086-N.jpg","1","k","2.17751950002275",1,1,0,2,0
"250041","img/neutralC/CFD-AM-219-101-N.jpg","1","s","2.78909390000626",1,1,0,2,0
"250041","img/neutralC/CFD-IM-700-009-N.jpg","1","k","1.37722899997607",1,1,0,2,0
"250041","img/neutralC/CFD-MF-307-002-N.jpg","1","s","3.02686099987477",1,1,0,2,0
"250041","img/neutralC/CFD-MF-305-014-N.jpg","0","k","2.18056300003082",1,1,0,2,0
"250041","img/neutralC/CFD-IM-707-105-N.jpg","1","k","2.11912359995767",1,1,0,2,0
"250041","img/neutralC/CFD-WM-023-001-N.jpg","1","s","3.11604480003007",1,1,0,2,0
"250041","img/neutralC/CFD-LF-204-133-N.jpg","1","s","2.7466131998226",1,1,0,2,0
"250041","img/neutralC/CFD-WM-212-097-N.jpg","0","s","2.28073090012185",1,1,0,2,0
"250041","img/neutralC/CFD-AF-246-242-N.jpg","1","k","8.08831700007431",1,1,0,2,0
"250041","img/neutralC/CFD-BM-227-191-N.jpg","1","s","1.88184050004929",1,1,0,2,0
"250041","img/neutralC/CFD-IF-744-114-N.jpg","1","s","2.28039970016107",1,1,0,2,0
"250041","img/neutralC/CFD-WM-215-041-N.jpg","1","k","2.85338569991291",1,1,0,2,0
"250041","img/neutralC/CFD-BM-239-136-N.jpg","1","s","3.66073039988987",1,1,0,2,0
"250041","img/neutralC/CFD-IM-632-097-N.jpg","1","k","4.82098890002817",1,1,0,2,0
"250041","img/neutralC/CFD-AM-233-236-N.jpg","1","s","4.2044440000318",1,1,0,2,0
"250041","img/neutralC/CFD-BM-020-001-N.jpg","1","k","3.22406749986112",1,1,0,2,0
"250041","img/neutralC/CFD-WM-004-010-N.jpg","0","k","3.86092159990221",1,1,0,2,0
"250041","img/neutralC/CFD-WM-227-099-N.jpg","0","k","4.62491410016082",1,1,0,2,0
"250041","img/neutralC/CFD-WM-034-030-N.jpg","1","s","1.05428369995207",1,1,0,2,0
"250041","img/neutralC/CFD-IM-674-281-N.jpg","1","s","1.05618009995669",1,1,0,2,0
"250041","img/neutralC/CFD-WM-028-003-N.jpg","1","s","2.74288749997504",1,1,0,2,0
"250041","img/neutralC/CFD-IM-657-308-N.jpg","1","k","1.73316509998403",1,1,0,2,0
"250041","img/neutralC/CFD-BM-213-134-N.jpg","1","k","1.72107980004512",1,1,0,2,0
"250041","img/neutralC/CFD-MF-300-002-N.jpg","1","k","3.48686880012974",1,1,0,2,0
"250041","img/neutralC/CFD-BF-205-141-N.jpg","0","s","2.60005460004322",1,1,0,2,0
"250041","img/neutralC/CFD-MM-304-002-N.jpg","1","s","2.64767730003223",1,1,0,2,0
"250041","img/neutralC/CFD-LM-247-095-N.jpg","0","k","3.47176550002769",1,1,0,2,0
"250041","img/neutralC/CFD-IM-667-369-N.jpg","1","s","1.12412820011377",1,2,0,2,0
"250041","img/neutralC/CFD-IF-665-015-N.jpg","1","k","2.21997049986385",1,2,0,2,0
"250041","img/neutralC/CFD-WF-208-068-N.jpg","0","s","2.48840010003187",1,2,0,2,0
"250041","img/neutralC/CFD-LM-213-061-N.jpg","0","k","2.25064110010862",1,2,0,2,0
"250041","img/neutralC/CFD-IF-693-172-N.jpg","1","k","1.9265653998591",1,2,0,2,0
"250041","img/neutralC/CFD-IM-627-178-N.jpg","1","s","1.60926450020634",1,2,0,2,0
"250041","img/neutralC/CFD-BF-044-034-N.jpg","1","s","3.2490420001559",1,2,0,2,0
"250041","img/neutralC/CFD-AF-250-200-N.jpg","0","k","2.50721509987488",1,2,0,2,0
"250041","img/neutralC/CFD-AF-239-171-N.jpg","1","k","1.25819379999302",1,2,0,2,0
