"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250063","img/neutralC/CFD-IM-700-009-N.jpg","1","s","1.52781630004756",1,1,0,2,0
"250063","img/neutralC/CFD-AF-253-130-N.jpg","0","k","1.75189410010353",1,1,0,2,0
"250063","img/neutralC/CFD-WM-215-041-N.jpg","1","s","1.19901320000645",1,1,0,2,0
"250063","img/neutralC/CFD-LM-247-095-N.jpg","1","s","0.99458170006983",1,1,0,2,0
"250063","img/neutralC/CFD-WF-234-086-N.jpg","1","k","1.4355183999287",1,1,0,2,0
"250063","img/neutralC/CFD-MF-305-014-N.jpg","0","s","1.1162966999691",1,1,0,2,0
"250063","img/neutralC/CFD-WM-034-030-N.jpg","1","s","0.72528490005061",1,1,0,2,0
"250063","img/neutralC/CFD-MM-304-002-N.jpg","1","k","1.0923190000467",1,1,0,2,0
"250063","img/neutralC/CFD-IF-660-464-N.jpg","0","k","1.38886499998625",1,1,0,2,0
"250063","img/neutralC/CFD-IM-617-174-N.jpg","1","k","0.929287599981762",1,1,0,2,0
"250063","img/neutralC/CFD-LF-225-164-N.jpg","0","s","0.950648700003512",1,1,0,2,0
"250063","img/neutralC/CFD-WM-020-001-N.jpg","0","k","1.17081829998642",1,1,0,2,0
"250063","img/neutralC/CFD-BM-004-002-N.jpg","0","k","0.949972299975343",1,1,0,2,0
"250063","img/neutralC/CFD-AM-233-236-N.jpg","1","s","1.12685530004092",1,1,0,2,0
"250063","img/neutralC/CFD-BM-009-002-N.jpg","1","s","0.966418100055307",1,1,0,2,0
"250063","img/neutralC/CFD-MF-307-002-N.jpg","1","k","1.1087238000473",1,1,0,2,0
"250063","img/neutralC/CFD-WF-244-163-N.jpg","1","s","0.926075900089927",1,1,0,2,0
"250063","img/neutralC/CFD-BM-020-001-N.jpg","1","s","1.56157880008686",1,1,0,2,0
