"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250024","img/neutralC/CFD-WF-250-167-N.jpg",NA,"img/neutralC/CFD-LF-214-090-N.jpg","1",NA,"1","1",NA,"0","0.572017500002403",NA,"0.584221600001911","1",NA,"1","1",NA,"1","1",NA,"1"
"250024","img/neutralC/CFD-LF-214-090-N.jpg","img/neutralC/CFD-WF-250-167-N.jpg","img/neutralC/CFD-LF-224-176-N.jpg","1","1","1","0","1","0","0.584221600001911","0.572017500002403","0.653481999994256","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-LF-224-176-N.jpg","img/neutralC/CFD-LF-214-090-N.jpg","img/neutralC/CFD-IM-651-308-N.jpg","1","1","1","0","0","0","0.653481999994256","0.584221600001911","0.576736500006518","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-IM-651-308-N.jpg","img/neutralC/CFD-LF-224-176-N.jpg","img/neutralC/CFD-MF-337-026-N.jpg","1","1","1","0","0","1","0.576736500006518","0.653481999994256","0.690497299990966","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-MF-337-026-N.jpg","img/neutralC/CFD-IM-651-308-N.jpg","img/neutralC/CFD-WF-213-031-N.jpg","1","1","1","1","0","1","0.690497299990966","0.576736500006518","0.5283347999939","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-WF-213-031-N.jpg","img/neutralC/CFD-MF-337-026-N.jpg","img/neutralC/CFD-WM-041-021-N.jpg","1","1","1","1","1","0","0.5283347999939","0.690497299990966","0.595547600009013","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-WM-041-021-N.jpg","img/neutralC/CFD-WF-213-031-N.jpg","img/neutralC/CFD-LM-215-247-N.jpg","1","1","1","0","1","0","0.595547600009013","0.5283347999939","0.53455889999168","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-LM-215-247-N.jpg","img/neutralC/CFD-WM-041-021-N.jpg","img/neutralC/CFD-BF-029-031-N.jpg","1","1","1","0","0","1","0.53455889999168","0.595547600009013","0.530836499994621","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-BF-029-031-N.jpg","img/neutralC/CFD-LM-215-247-N.jpg","img/neutralC/CFD-BF-253-202-N.jpg","1","1","1","1","0","0","0.530836499994621","0.53455889999168","0.46361770000658","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-BF-253-202-N.jpg","img/neutralC/CFD-BF-029-031-N.jpg","img/neutralC/CFD-LM-218-183-N.jpg","1","1","1","0","1","1","0.46361770000658","0.530836499994621","0.623121399985394","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-LM-218-183-N.jpg","img/neutralC/CFD-BF-253-202-N.jpg","img/neutralC/CFD-AM-201-076-N.jpg","1","1","1","1","0","1","0.623121399985394","0.46361770000658","0.610584599999129","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-AM-201-076-N.jpg","img/neutralC/CFD-LM-218-183-N.jpg","img/neutralC/CFD-LF-230-203-N.jpg","1","1","1","1","1","0","0.610584599999129","0.623121399985394","0.552591599989682","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-LF-230-203-N.jpg","img/neutralC/CFD-AM-201-076-N.jpg","img/neutralC/CFD-WF-224-099-N.jpg","1","1","1","0","1","0","0.552591599989682","0.610584599999129","0.591352799994638","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-WF-224-099-N.jpg","img/neutralC/CFD-LF-230-203-N.jpg","img/neutralC/CFD-BF-213-188-N.jpg","1","1","1","0","0","1","0.591352799994638","0.552591599989682","0.493134899996221","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-BF-213-188-N.jpg","img/neutralC/CFD-WF-224-099-N.jpg","img/neutralC/CFD-IF-693-172-N.jpg","1","1","1","1","0","0","0.493134899996221","0.591352799994638","0.512269900005776","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-IF-693-172-N.jpg","img/neutralC/CFD-BF-213-188-N.jpg","img/neutralC/CFD-LF-205-100-N.jpg","1","1","1","0","1","1","0.512269900005776","0.493134899996221","0.534216000000015","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-LF-205-100-N.jpg","img/neutralC/CFD-IF-693-172-N.jpg","img/neutralC/CFD-BM-041-035-N.jpg","1","1","1","1","0","0","0.534216000000015","0.512269900005776","0.599499400006607","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-BM-041-035-N.jpg","img/neutralC/CFD-LF-205-100-N.jpg","img/neutralC/CFD-IM-684-008-N.jpg","1","1","1","0","1","1","0.599499400006607","0.534216000000015","0.474105899993447","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-IM-684-008-N.jpg","img/neutralC/CFD-BM-041-035-N.jpg","img/neutralC/CFD-WM-021-001-N.jpg","1","1","1","1","0","1","0.474105899993447","0.599499400006607","0.514365199996973","1","1","1","1","1","1","1","1","1"
"250024","img/neutralC/CFD-WM-021-001-N.jpg","img/neutralC/CFD-IM-684-008-N.jpg","img/neutralC/CFD-LF-203-066-N.jpg","1","1","1","1","1","0","0.514365199996973","0.474105899993447","0.586419200000819","1","1","1","1","1","1","1","1","1"
