"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250015","img/neutralC/CFD-IF-629-234-N.jpg",NA,"img/neutralC/CFD-BM-200-046-N.jpg","1",NA,"1","0",NA,"0","0.609918400004972",NA,"0.525079099985305","1",NA,"1","1",NA,"1","1",NA,"1"
"250015","img/neutralC/CFD-BM-200-046-N.jpg","img/neutralC/CFD-IF-629-234-N.jpg","img/neutralC/CFD-LF-211-003-N.jpg","1","1","1","0","0","0","0.525079099985305","0.609918400004972","0.462163699965458","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-LF-211-003-N.jpg","img/neutralC/CFD-BM-200-046-N.jpg","img/neutralC/CFD-MF-342-022-N.jpg","1","1","1","0","0","1","0.462163699965458","0.525079099985305","0.416617900016718","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-MF-342-022-N.jpg","img/neutralC/CFD-LF-211-003-N.jpg","img/neutralC/CFD-LM-253-075-N.jpg","1","1","1","1","0","0","0.416617900016718","0.462163699965458","0.527931299991906","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-LM-253-075-N.jpg","img/neutralC/CFD-MF-342-022-N.jpg","img/neutralC/CFD-BF-254-201-N.jpg","1","1","1","0","1","0","0.527931299991906","0.416617900016718","0.478026600030717","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-BF-254-201-N.jpg","img/neutralC/CFD-LM-253-075-N.jpg","img/neutralC/CFD-IM-719-221-N.jpg","1","1","1","0","0","0","0.478026600030717","0.527931299991906","0.55376439995598","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-IM-719-221-N.jpg","img/neutralC/CFD-BF-254-201-N.jpg","img/neutralC/CFD-AM-244-222-N.jpg","1","1","1","0","0","0","0.55376439995598","0.478026600030717","0.490266099979635","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-AM-244-222-N.jpg","img/neutralC/CFD-IM-719-221-N.jpg","img/neutralC/CFD-IM-627-178-N.jpg","1","1","1","0","0","1","0.490266099979635","0.55376439995598","0.410737500002142","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-IM-627-178-N.jpg","img/neutralC/CFD-AM-244-222-N.jpg","img/neutralC/CFD-WF-023-003-N.jpg","1","1","1","1","0","1","0.410737500002142","0.490266099979635","0.402683200023603","1","1","1","1","1","1","1","1","1"
"250015","img/neutralC/CFD-WF-023-003-N.jpg","img/neutralC/CFD-IM-627-178-N.jpg","img/neutralC/CFD-WM-009-002-N.jpg","1","1","1","1","1","0","0.402683200023603","0.410737500002142","0.443988499988336","1","1","1","1","1","1","1","1","1"
