"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250022","img/neutralC/CFD-WM-018-002-N.jpg",NA,"img/neutralC/CFD-BM-004-002-N.jpg","1",NA,"1","0",NA,"0","0.460331899987068",NA,"0.516876899986528","1",NA,"1","1",NA,"1","1",NA,"1"
"250022","img/neutralC/CFD-BM-004-002-N.jpg","img/neutralC/CFD-WM-018-002-N.jpg","img/neutralC/CFD-IM-635-010-N.jpg","1","1","1","0","0","1","0.516876899986528","0.460331899987068","0.455182500008959","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IM-635-010-N.jpg","img/neutralC/CFD-BM-004-002-N.jpg","img/neutralC/CFD-AF-213-126-N.jpg","1","1","1","1","0","1","0.455182500008959","0.516876899986528","0.358933200011961","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-213-126-N.jpg","img/neutralC/CFD-IM-635-010-N.jpg","img/neutralC/CFD-WM-253-119-N.jpg","1","1","1","1","1","1","0.358933200011961","0.455182500008959","0.460326100001112","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-WM-253-119-N.jpg","img/neutralC/CFD-AF-213-126-N.jpg","img/neutralC/CFD-WF-235-121-N.jpg","1","1","1","1","1","0","0.460326100001112","0.358933200011961","0.526537799974903","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-WF-235-121-N.jpg","img/neutralC/CFD-WM-253-119-N.jpg","img/neutralC/CFD-IM-678-482-N.jpg","1","1","1","0","1","0","0.526537799974903","0.460326100001112","0.526517199992668","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IM-678-482-N.jpg","img/neutralC/CFD-WF-235-121-N.jpg","img/neutralC/CFD-LM-204-001-N.jpg","1","1","1","0","0","0","0.526517199992668","0.526537799974903","0.479908299981616","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-LM-204-001-N.jpg","img/neutralC/CFD-IM-678-482-N.jpg","img/neutralC/CFD-MF-307-002-N.jpg","1","1","1","0","0","1","0.479908299981616","0.526517199992668","0.453521199990064","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-MF-307-002-N.jpg","img/neutralC/CFD-LM-204-001-N.jpg","img/neutralC/CFD-BF-020-002-N.jpg","1","1","1","1","0","1","0.453521199990064","0.479908299981616","0.433461000036914","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-020-002-N.jpg","img/neutralC/CFD-MF-307-002-N.jpg","img/neutralC/CFD-AF-234-208-N.jpg","1","1","1","1","1","1","0.433461000036914","0.453521199990064","0.389910099969711","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-234-208-N.jpg","img/neutralC/CFD-BF-020-002-N.jpg","img/neutralC/CFD-BF-206-143-N.jpg","1","1","1","1","1","1","0.389910099969711","0.433461000036914","0.385318499989808","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-206-143-N.jpg","img/neutralC/CFD-AF-234-208-N.jpg","img/neutralC/CFD-AM-233-236-N.jpg","1","1","1","1","1","1","0.385318499989808","0.389910099969711","0.380560599965975","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AM-233-236-N.jpg","img/neutralC/CFD-BF-206-143-N.jpg","img/neutralC/CFD-AM-245-111-N.jpg","1","1","1","1","1","1","0.380560599965975","0.385318499989808","0.439749800018035","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AM-245-111-N.jpg","img/neutralC/CFD-AM-233-236-N.jpg","img/neutralC/CFD-IF-636-011-N.jpg","1","1","1","1","1","1","0.439749800018035","0.380560599965975","0.542496200010646","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IF-636-011-N.jpg","img/neutralC/CFD-AM-245-111-N.jpg","img/neutralC/CFD-MF-302-027-N.jpg","1","1","1","1","1","0","0.542496200010646","0.439749800018035","0.542903200024739","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-MF-302-027-N.jpg","img/neutralC/CFD-IF-636-011-N.jpg","img/neutralC/CFD-BF-235-168-N.jpg","1","1","1","0","1","1","0.542903200024739","0.542496200010646","0.402041199966334","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-235-168-N.jpg","img/neutralC/CFD-MF-302-027-N.jpg","img/neutralC/CFD-IM-632-097-N.jpg","1","1","0","1","0","0","0.402041199966334","0.542903200024739","0.449402199999895","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IM-632-097-N.jpg","img/neutralC/CFD-BF-235-168-N.jpg","img/neutralC/CFD-BF-042-026-N.jpg","0","1","1","0","1","1","0.449402199999895","0.402041199966334","0.512994999997318","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-042-026-N.jpg","img/neutralC/CFD-IM-632-097-N.jpg","img/neutralC/CFD-AF-250-200-N.jpg","1","0","1","1","0","1","0.512994999997318","0.449402199999895","0.513366099970881","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-250-200-N.jpg","img/neutralC/CFD-BF-042-026-N.jpg","img/neutralC/CFD-IM-669-111-N.jpg","1","1","1","1","1","1","0.513366099970881","0.512994999997318","0.486304600024596","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IM-669-111-N.jpg","img/neutralC/CFD-AF-250-200-N.jpg","img/neutralC/CFD-AM-225-102-N.jpg","1","1","1","1","1","0","0.486304600024596","0.513366099970881","0.549283400003333","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AM-225-102-N.jpg","img/neutralC/CFD-IM-669-111-N.jpg","img/neutralC/CFD-AF-205-155-N.jpg","1","1","1","0","1","0","0.549283400003333","0.486304600024596","0.553562799992505","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-205-155-N.jpg","img/neutralC/CFD-AM-225-102-N.jpg","img/neutralC/CFD-BF-217-189-N.jpg","1","1","1","0","0","0","0.553562799992505","0.549283400003333","0.51348850002978","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-217-189-N.jpg","img/neutralC/CFD-AF-205-155-N.jpg","img/neutralC/CFD-LF-239-148-N.jpg","1","1","1","0","0","0","0.51348850002978","0.553562799992505","0.501312399981543","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-LF-239-148-N.jpg","img/neutralC/CFD-BF-217-189-N.jpg","img/neutralC/CFD-IF-732-260-N.jpg","1","1","1","0","0","0","0.501312399981543","0.51348850002978","0.48154720000457","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IF-732-260-N.jpg","img/neutralC/CFD-LF-239-148-N.jpg","img/neutralC/CFD-AF-246-242-N.jpg","1","1","1","0","0","0","0.48154720000457","0.501312399981543","0.509688999969512","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-246-242-N.jpg","img/neutralC/CFD-IF-732-260-N.jpg","img/neutralC/CFD-BF-040-003-N.jpg","1","1","1","0","0","1","0.509688999969512","0.48154720000457","0.514532100001816","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-040-003-N.jpg","img/neutralC/CFD-AF-246-242-N.jpg","img/neutralC/CFD-LM-241-125-N.jpg","1","1","1","1","0","1","0.514532100001816","0.509688999969512","0.437437499989755","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-LM-241-125-N.jpg","img/neutralC/CFD-BF-040-003-N.jpg","img/neutralC/CFD-WF-210-086-N.jpg","1","1","1","1","1","0","0.437437499989755","0.514532100001816","0.506438300013542","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-WF-210-086-N.jpg","img/neutralC/CFD-LM-241-125-N.jpg","img/neutralC/CFD-AF-244-168-N.jpg","1","1","1","0","1","0","0.506438300013542","0.437437499989755","0.549993299995549","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-AF-244-168-N.jpg","img/neutralC/CFD-WF-210-086-N.jpg","img/neutralC/CFD-BM-215-155-N.jpg","1","1","1","0","0","0","0.549993299995549","0.506438300013542","0.533988300012425","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BM-215-155-N.jpg","img/neutralC/CFD-AF-244-168-N.jpg",NA,"1","1",NA,"0","0",NA,"0.533988300012425","0.549993299995549",NA,"1","1",NA,"1","1",NA,"1","1",NA
"250022","img/neutralC/CFD-WM-017-002-N.jpg",NA,"img/neutralC/CFD-LM-233-171-N.jpg","1",NA,"1","0",NA,"0","0.490868799970485",NA,"0.618187599990051","1",NA,"1","1",NA,"1","1",NA,"1"
"250022","img/neutralC/CFD-LM-233-171-N.jpg","img/neutralC/CFD-WM-017-002-N.jpg","img/neutralC/CFD-IM-657-308-N.jpg","1","1","1","0","0","0","0.618187599990051","0.490868799970485","0.537273599999025","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-IM-657-308-N.jpg","img/neutralC/CFD-LM-233-171-N.jpg","img/neutralC/CFD-BF-238-190-N.jpg","1","1","1","0","0","1","0.537273599999025","0.618187599990051","0.39207780000288","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BF-238-190-N.jpg","img/neutralC/CFD-IM-657-308-N.jpg","img/neutralC/CFD-LM-226-175-N.jpg","1","1","1","1","0","0","0.39207780000288","0.537273599999025","0.413137299998198","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-LM-226-175-N.jpg","img/neutralC/CFD-BF-238-190-N.jpg","img/neutralC/CFD-BM-231-155-N.jpg","1","1","1","0","1","1","0.413137299998198","0.39207780000288","0.345734199974686","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-BM-231-155-N.jpg","img/neutralC/CFD-LM-226-175-N.jpg","img/neutralC/CFD-LF-242-121-N.jpg","1","1","1","1","0","0","0.345734199974686","0.413137299998198","0.50557789998129","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-LF-242-121-N.jpg","img/neutralC/CFD-BM-231-155-N.jpg","img/neutralC/CFD-WM-258-125-N.jpg","1","1","1","0","1","0","0.50557789998129","0.345734199974686","0.472324799979106","1","1","1","1","1","1","1","1","1"
"250022","img/neutralC/CFD-WM-258-125-N.jpg","img/neutralC/CFD-LF-242-121-N.jpg","img/neutralC/CFD-LF-247-051-N.jpg","1","1","1","0","0","1","0.472324799979106","0.50557789998129","0.4315951000317","1","1","1","1","1","1","1","1","1"
