"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250071","img/neutralC/CFD-IM-678-482-N.jpg",NA,"img/neutralC/CFD-IM-632-097-N.jpg","1",NA,"1","0",NA,"0","0.554345799842849",NA,"0.485878399806097","1",NA,"1","1",NA,"1","1",NA,"1"
"250071","img/neutralC/CFD-IM-632-097-N.jpg","img/neutralC/CFD-IM-678-482-N.jpg","img/neutralC/CFD-IM-669-111-N.jpg","1","1","1","0","0","1","0.485878399806097","0.554345799842849","0.48852190002799","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-IM-669-111-N.jpg","img/neutralC/CFD-IM-632-097-N.jpg","img/neutralC/CFD-AF-250-200-N.jpg","1","1","1","1","0","1","0.48852190002799","0.485878399806097","0.486278200056404","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-AF-250-200-N.jpg","img/neutralC/CFD-IM-669-111-N.jpg","img/neutralC/CFD-AM-225-102-N.jpg","1","1","1","1","1","0","0.486278200056404","0.48852190002799","0.616388299968094","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-AM-225-102-N.jpg","img/neutralC/CFD-AF-250-200-N.jpg","img/neutralC/CFD-AF-213-126-N.jpg","1","1","1","0","1","1","0.616388299968094","0.486278200056404","0.712882900144905","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-AF-213-126-N.jpg","img/neutralC/CFD-AM-225-102-N.jpg","img/neutralC/CFD-BF-206-143-N.jpg","1","1","0","1","0","1","0.712882900144905","0.616388299968094",NA,"1","1","0","1","1","0","1","1","0"
"250071","img/neutralC/CFD-BF-206-143-N.jpg","img/neutralC/CFD-AF-213-126-N.jpg","img/neutralC/CFD-LF-239-148-N.jpg","0","1","1","1","1","0",NA,"0.712882900144905","0.566496999934316","0","1","1","0","1","1","0","1","1"
"250071","img/neutralC/CFD-LF-239-148-N.jpg","img/neutralC/CFD-BF-206-143-N.jpg","img/neutralC/CFD-BF-040-003-N.jpg","1","0","0","0","1","1","0.566496999934316",NA,NA,"1","0","0","1","0","0","1","0","0"
"250071","img/neutralC/CFD-BF-040-003-N.jpg","img/neutralC/CFD-LF-239-148-N.jpg","img/neutralC/CFD-BM-004-002-N.jpg","0","1","0","1","0","0",NA,"0.566496999934316",NA,"0","1","0","0","1","0","0","1","0"
"250071","img/neutralC/CFD-BM-004-002-N.jpg","img/neutralC/CFD-BF-040-003-N.jpg","img/neutralC/CFD-WF-235-121-N.jpg","0","0","0","0","1","0",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-WF-235-121-N.jpg","img/neutralC/CFD-BM-004-002-N.jpg","img/neutralC/CFD-MF-302-027-N.jpg","0","0","0","0","0","0",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-MF-302-027-N.jpg","img/neutralC/CFD-WF-235-121-N.jpg","img/neutralC/CFD-WF-210-086-N.jpg","0","0","0","0","0","0",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-WF-210-086-N.jpg","img/neutralC/CFD-MF-302-027-N.jpg","img/neutralC/CFD-BF-020-002-N.jpg","0","0","0","0","0","1",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-BF-020-002-N.jpg","img/neutralC/CFD-WF-210-086-N.jpg","img/neutralC/CFD-AM-233-236-N.jpg","0","0","0","1","0","1",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-AM-233-236-N.jpg","img/neutralC/CFD-BF-020-002-N.jpg","img/neutralC/CFD-AF-246-242-N.jpg","0","0","1","1","1","0",NA,NA,"0.626770499860868","0","0","1","0","0","1","0","0","1"
"250071","img/neutralC/CFD-AF-246-242-N.jpg","img/neutralC/CFD-AM-233-236-N.jpg","img/neutralC/CFD-BM-215-155-N.jpg","1","0","0","0","1","0","0.626770499860868",NA,NA,"1","0","0","1","0","0","1","0","0"
"250071","img/neutralC/CFD-BM-215-155-N.jpg","img/neutralC/CFD-AF-246-242-N.jpg","img/neutralC/CFD-AF-234-208-N.jpg","0","1","0","0","0","1",NA,"0.626770499860868",NA,"0","1","0","0","1","0","0","1","0"
"250071","img/neutralC/CFD-AF-234-208-N.jpg","img/neutralC/CFD-BM-215-155-N.jpg","img/neutralC/CFD-BF-235-168-N.jpg","0","0","1","1","0","1",NA,NA,"1.69971209997311","0","0","1","0","0","1","0","0","2"
"250071","img/neutralC/CFD-BF-235-168-N.jpg","img/neutralC/CFD-AF-234-208-N.jpg","img/neutralC/CFD-IF-636-011-N.jpg","1","0","1","1","1","1","1.69971209997311",NA,"0.628492899937555","1","0","1","1","0","1","2","0","1"
"250071","img/neutralC/CFD-IF-636-011-N.jpg","img/neutralC/CFD-BF-235-168-N.jpg","img/neutralC/CFD-BF-042-026-N.jpg","1","1","0","1","1","1","0.628492899937555","1.69971209997311",NA,"1","1","0","1","1","0","1","2","0"
"250071","img/neutralC/CFD-BF-042-026-N.jpg","img/neutralC/CFD-IF-636-011-N.jpg","img/neutralC/CFD-WM-018-002-N.jpg","0","1","0","1","1","0",NA,"0.628492899937555",NA,"0","1","0","0","1","0","0","1","0"
"250071","img/neutralC/CFD-WM-018-002-N.jpg","img/neutralC/CFD-BF-042-026-N.jpg","img/neutralC/CFD-AM-245-111-N.jpg","0","0","1","0","1","1",NA,NA,"0.757958700181916","0","0","1","0","0","1","0","0","1"
"250071","img/neutralC/CFD-AM-245-111-N.jpg","img/neutralC/CFD-WM-018-002-N.jpg","img/neutralC/CFD-IF-732-260-N.jpg","1","0","0","1","0","0","0.757958700181916",NA,NA,"1","0","0","1","0","0","1","0","0"
"250071","img/neutralC/CFD-IF-732-260-N.jpg","img/neutralC/CFD-AM-245-111-N.jpg","img/neutralC/CFD-WM-253-119-N.jpg","0","1","0","0","1","1",NA,"0.757958700181916",NA,"0","1","0","0","1","0","0","1","0"
"250071","img/neutralC/CFD-WM-253-119-N.jpg","img/neutralC/CFD-IF-732-260-N.jpg","img/neutralC/CFD-BF-217-189-N.jpg","0","0","0","1","0","0",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-BF-217-189-N.jpg","img/neutralC/CFD-WM-253-119-N.jpg","img/neutralC/CFD-IM-635-010-N.jpg","0","0","0","0","1","1",NA,NA,NA,"0","0","0","0","0","0","0","0","0"
"250071","img/neutralC/CFD-IM-635-010-N.jpg","img/neutralC/CFD-BF-217-189-N.jpg","img/neutralC/CFD-LM-241-125-N.jpg","0","0","1","1","0","1",NA,NA,"1.28511910000816","0","0","1","0","0","1","0","0","1"
"250071","img/neutralC/CFD-LM-241-125-N.jpg","img/neutralC/CFD-IM-635-010-N.jpg","img/neutralC/CFD-MF-307-002-N.jpg","1","0","0","1","1","1","1.28511910000816",NA,NA,"1","0","0","1","0","0","1","0","0"
"250071","img/neutralC/CFD-MF-307-002-N.jpg","img/neutralC/CFD-LM-241-125-N.jpg","img/neutralC/CFD-LM-204-001-N.jpg","0","1","0","1","1","0",NA,"1.28511910000816",NA,"0","1","0","0","1","0","0","1","0"
"250071","img/neutralC/CFD-LM-204-001-N.jpg","img/neutralC/CFD-MF-307-002-N.jpg","img/neutralC/CFD-AF-205-155-N.jpg","0","0","1","0","1","0",NA,NA,"0.65693619986996","0","0","1","0","0","1","0","0","1"
"250071","img/neutralC/CFD-AF-205-155-N.jpg","img/neutralC/CFD-LM-204-001-N.jpg","img/neutralC/CFD-AF-244-168-N.jpg","1","0","0","0","0","0","0.65693619986996",NA,NA,"1","0","0","1","0","0","1","0","0"
"250071","img/neutralC/CFD-AF-244-168-N.jpg","img/neutralC/CFD-AF-205-155-N.jpg",NA,"0","1",NA,"0","0",NA,NA,"0.65693619986996",NA,"0","1",NA,"0","1",NA,"0","1",NA
"250071","img/neutralC/CFD-BM-251-013-N.jpg",NA,"img/neutralC/CFD-WM-215-041-N.jpg","1",NA,"1","1",NA,"0","0.493236999958754",NA,"0.471625000005588","1",NA,"1","1",NA,"1","1",NA,"1"
"250071","img/neutralC/CFD-WM-215-041-N.jpg","img/neutralC/CFD-BM-251-013-N.jpg","img/neutralC/CFD-BM-248-128-N.jpg","1","1","1","0","1","0","0.471625000005588","0.493236999958754","0.540295399958268","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-BM-248-128-N.jpg","img/neutralC/CFD-WM-215-041-N.jpg","img/neutralC/CFD-LM-216-082-N.jpg","1","1","1","0","0","0","0.540295399958268","0.471625000005588","0.655219800071791","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-LM-216-082-N.jpg","img/neutralC/CFD-BM-248-128-N.jpg","img/neutralC/CFD-WM-212-097-N.jpg","1","1","1","0","0","0","0.655219800071791","0.540295399958268","0.445669299922884","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-WM-212-097-N.jpg","img/neutralC/CFD-LM-216-082-N.jpg","img/neutralC/CFD-WF-240-083-N.jpg","1","1","1","0","0","0","0.445669299922884","0.655219800071791","0.591940399957821","1","1","1","1","1","1","1","1","1"
"250071","img/neutralC/CFD-WF-240-083-N.jpg","img/neutralC/CFD-WM-212-097-N.jpg","img/neutralC/CFD-WF-017-003-N.jpg","1","1","1","0","0","1","0.591940399957821","0.445669299922884","0.492323799990118","1","1","1","1","1","1","1","1","1"
