"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250029","img/neutralC/CFD-IM-707-105-N.jpg","1","s","1.12064049998298",1,1,0,2,0
"250029","img/neutralC/CFD-AF-253-130-N.jpg","0","k","3.96004549995996",1,1,0,2,0
"250029","img/neutralC/CFD-WM-227-099-N.jpg","0","s","1.80403959995601",1,1,0,2,0
"250029","img/neutralC/CFD-BM-213-134-N.jpg","1","k","1.35964389995206",1,1,0,2,0
"250029","img/neutralC/CFD-WF-030-002-N.jpg","0","k","1.0250332999276",1,1,0,2,0
"250029","img/neutralC/CFD-BM-253-004-N.jpg","0","s","2.24056339997332",1,1,0,2,0
"250029","img/neutralC/CFD-WM-004-010-N.jpg","1","s","1.41525489999913",1,1,0,2,0
"250029","img/neutralC/CFD-IF-660-464-N.jpg","1","s","4.78409839991946",1,1,0,2,0
"250029","img/neutralC/CFD-LM-247-095-N.jpg","1","k","1.24045649997424",1,1,0,2,0
"250029","img/neutralC/CFD-MF-300-002-N.jpg","1","s","1.63526739994995",1,1,0,2,0
"250029","img/neutralC/CFD-BM-239-136-N.jpg","1","s","1.34466529998463",1,1,0,2,0
"250029","img/neutralC/CFD-WF-234-086-N.jpg","0","k","2.05296400003135",1,1,0,2,0
"250029","img/neutralC/CFD-WM-023-001-N.jpg","1","s","1.70718929998111",1,1,0,2,0
"250029","img/neutralC/CFD-WF-001-003-N.jpg","1","s","1.55267339991406",1,1,0,2,0
"250029","img/neutralC/CFD-WF-233-112-N.jpg","1","s","4.01377879991196",1,1,0,2,0
"250029","img/neutralC/CFD-IM-671-601-N.jpg","1","s","0.932037799968384",1,1,0,2,0
"250029","img/neutralC/CFD-BM-020-001-N.jpg","0","s","1.67020249995403",1,1,0,2,0
"250029","img/neutralC/CFD-IM-657-308-N.jpg","1","s","0.816575600067154",1,1,0,2,0
"250029","img/neutralC/CFD-IM-700-009-N.jpg","1","s","1.00331129995175",1,1,0,2,0
"250029","img/neutralC/CFD-WF-244-163-N.jpg","1","s","1.19674459996168",1,1,0,2,0
"250029","img/neutralC/CFD-LF-245-166-N.jpg","1","k","1.26795230002608",1,1,0,2,0
"250029","img/neutralC/CFD-BM-227-191-N.jpg","1","k","1.83994400000665",1,1,0,2,0
"250029","img/neutralC/CFD-BF-205-141-N.jpg","1","s","2.00731530005578",1,1,0,2,0
"250029","img/neutralC/CFD-LF-204-133-N.jpg","0","k","0.823272099951282",1,1,0,2,0
"250029","img/neutralC/CFD-BM-238-242-N.jpg","1","s","5.06950770004187",1,1,0,2,0
"250029","img/neutralC/CFD-WM-034-030-N.jpg","1","k","1.52294829988386",1,1,0,2,0
"250029","img/neutralC/CFD-WF-213-031-N.jpg","0","k","1.401215699967",1,1,0,2,0
"250029","img/neutralC/CFD-AF-246-242-N.jpg","1","k","2.62371379998513",1,1,0,2,0
"250029","img/neutralC/CFD-WM-012-001-N.jpg","0","s","2.29196840000805",1,1,0,2,0
"250029","img/neutralC/CFD-BM-009-002-N.jpg","1","k","2.95990860008169",1,1,0,2,0
"250029","img/neutralC/CFD-AM-219-101-N.jpg","0","k","2.75212550000288",1,1,0,2,0
"250029","img/neutralC/CFD-WF-250-167-N.jpg","1","k","1.83111879997887",1,1,0,2,0
"250029","img/neutralC/CFD-MM-304-002-N.jpg","0","s","1.9668393000029",1,1,0,2,0
"250029","img/neutralC/CFD-WM-212-097-N.jpg","0","k","1.73479550005868",1,1,0,2,0
"250029","img/neutralC/CFD-LF-225-164-N.jpg","0","k","1.28675720002502",1,1,0,2,0
"250029","img/neutralC/CFD-BF-012-001-N.jpg","0","k","2.04694799997378",1,1,0,2,0
"250029","img/neutralC/CFD-WM-215-041-N.jpg","1","s","2.11603579996154",1,1,0,2,0
"250029","img/neutralC/CFD-MF-307-002-N.jpg","1","k","2.06285620003473",1,1,0,2,0
"250029","img/neutralC/CFD-WM-028-003-N.jpg","1","s","2.22250110004097",1,1,0,2,0
"250029","img/neutralC/CFD-WM-033-025-N.jpg","1","k","1.11029209999833",1,1,0,2,0
"250029","img/neutralC/CFD-IM-674-281-N.jpg","1","k","1.47845279995818",1,1,0,2,0
"250029","img/neutralC/CFD-AM-233-236-N.jpg","1","s","1.55741280002985",1,1,0,2,0
"250029","img/neutralC/CFD-WM-020-001-N.jpg","0","s","1.28877929993905",1,1,0,2,0
"250029","img/neutralC/CFD-BM-004-002-N.jpg","0","s","1.59792789991479",1,1,0,2,0
"250029","img/neutralC/CFD-IM-632-097-N.jpg","1","s","1.83603949996177",1,1,0,2,0
"250029","img/neutralC/CFD-IF-744-114-N.jpg","1","k","5.06232290004846",1,1,0,2,0
"250029","img/neutralC/CFD-IM-617-174-N.jpg","1","k","1.02768569998443",1,1,0,2,0
"250029","img/neutralC/CFD-MF-305-014-N.jpg","0","k","1.3408281999873",1,1,0,2,0
"250029","img/neutralC/CFD-BF-218-207-N.jpg","0","k","2.11507599998731",1,2,0,2,0
"250029","img/neutralC/CFD-BF-044-034-N.jpg","1","s","1.82964120001998",1,2,0,2,0
"250029","img/neutralC/CFD-WF-033-002-N.jpg","0","s","1.7892220999347",1,2,0,2,0
"250029","img/neutralC/CFD-IM-689-263-N.jpg","1","k","2.55147239996586",1,2,0,2,0
"250029","img/neutralC/CFD-BM-003-003-N.jpg","0","k","3.29961710004136",1,2,0,2,0
"250029","img/neutralC/CFD-LF-224-176-N.jpg","0","s","1.08856339997146",1,2,0,2,0
"250029","img/neutralC/CFD-WF-208-068-N.jpg","1","k","2.24697830004152",1,2,0,2,0
"250029","img/neutralC/CFD-IF-718-001-N.jpg","0","s","4.21112110000104",1,2,0,2,0
"250029","img/neutralC/CFD-IF-634-382-N.jpg","1","s","1.40117050008848",1,2,0,2,0
"250029","img/neutralC/CFD-BM-026-002-N.jpg","1","k","1.46281669999007",1,2,0,2,0
"250029","img/neutralC/CFD-MF-313-002-N.jpg","1","k","2.69035349995829",1,2,0,2,0
"250029","img/neutralC/CFD-IM-669-111-N.jpg","1","s","0.89355230005458",1,2,0,2,0
"250029","img/neutralC/CFD-IF-672-305-N.jpg","0","s","2.87732549989596",1,2,0,2,0
"250029","img/neutralC/CFD-BM-036-003-N.jpg","1","s","1.4500556999119",1,2,0,2,0
"250029","img/neutralC/CFD-BM-217-082-N.jpg","1","s","1.52983700006735",1,2,0,2,0
"250029","img/neutralC/CFD-WM-228-065-N.jpg","1","k","1.26317449996714",1,2,0,2,0
"250029","img/neutralC/CFD-BM-030-003-N.jpg","1","s","1.2915040999651",1,2,0,2,0
"250029","img/neutralC/CFD-BM-207-024-N.jpg","1","s","1.44286800001282",1,2,0,2,0
"250029","img/neutralC/CFD-WM-242-011-N.jpg","0","k","2.17858189996332",1,2,0,2,0
"250029","img/neutralC/CFD-AM-211-052-N.jpg","1","s","1.9335551999975",1,2,0,2,0
"250029","img/neutralC/CFD-BF-051-035-N.jpg","1","s","0.838868300081231",1,2,0,2,0
"250029","img/neutralC/CFD-WF-023-003-N.jpg","0","s","1.86864460003562",1,2,0,2,0
"250029","img/neutralC/CFD-IM-651-308-N.jpg","1","k","1.09261749999132",1,2,0,2,0
"250029","img/neutralC/CFD-WM-219-008-N.jpg","1","s","3.07685690000653",1,2,0,2,0
"250029","img/neutralC/CFD-IF-710-016-N.jpg","1","s","2.98287940002047",1,2,0,2,0
"250029","img/neutralC/CFD-WM-019-003-N.jpg","1","s","2.68584720010404",1,2,0,2,0
"250029","img/neutralC/CFD-AF-239-171-N.jpg","1","k","1.34378019999713",1,2,0,2,0
"250029","img/neutralC/CFD-BF-043-003-N.jpg","1","s","3.11901649995707",1,2,0,2,0
"250029","img/neutralC/CFD-BM-023-029-N.jpg","0","s","2.39368460001424",1,2,0,2,0
"250029","img/neutralC/CFD-IM-627-178-N.jpg","0","k","2.78356740006711",1,2,0,2,0
"250029","img/neutralC/CFD-AF-250-200-N.jpg","1","s","1.50104380003177",1,2,0,2,0
"250029","img/neutralC/CFD-LM-237-264-N.jpg","0","k","1.99044899991713",1,2,0,2,0
"250029","img/neutralC/CFD-WM-015-002-N.jpg","0","k","1.37969229998998",1,2,0,2,0
"250029","img/neutralC/CFD-WF-240-083-N.jpg","0","s","1.19141520000994",1,2,0,2,0
"250029","img/neutralC/CFD-WM-017-002-N.jpg","0","k","3.42298379994463",1,2,0,2,0
"250029","img/neutralC/CFD-MM-306-010-N.jpg","0","s","1.88260340003762",1,2,0,2,0
"250029","img/neutralC/CFD-IF-665-015-N.jpg","0","s","3.22488670004532",1,2,0,2,0
"250029","img/neutralC/CFD-WF-200-099-N.jpg","1","k","3.08797310001682",1,2,0,2,0
"250029","img/neutralC/CFD-WM-009-002-N.jpg","0","s","1.78008379996754",1,2,0,2,0
"250029","img/neutralC/CFD-MF-321-003-N.jpg","1","s","1.98392270004842",1,2,0,2,0
"250029","img/neutralC/CFD-IM-667-369-N.jpg","0","k","1.17392710002605",1,2,0,2,0
"250029","img/neutralC/CFD-IF-693-172-N.jpg","0","s","1.37399279989768",1,2,0,2,0
"250029","img/neutralC/CFD-MM-319-052-N.jpg","0","k","0.83900919998996",1,2,0,2,0
"250029","img/neutralC/CFD-LM-213-061-N.jpg","0","k","1.06829969992395",1,2,0,2,0
"250029","img/neutralC/CFD-IM-664-651-N.jpg","0","s","2.12581429991405",1,2,0,2,0
"250029","img/neutralC/CFD-WM-248-036-N.jpg","1","s","1.52348950004671",1,2,0,2,0
"250029","img/neutralC/CFD-LM-241-125-N.jpg","1","k","1.54295679996721",1,2,0,2,0
"250029","img/neutralC/CFD-BM-015-015-N.jpg","1","k","1.21837669995148",1,2,0,2,0
"250029","img/neutralC/CFD-WM-255-219-N.jpg","0","s","3.39393439993728",1,3,0,2,0
"250029","img/neutralC/CFD-WM-202-107-N.jpg","1","s","1.00674839993007",1,3,0,2,0
"250029","img/neutralC/CFD-AF-232-078-N.jpg","1","k","1.89488209993578",1,3,0,2,0
"250029","img/neutralC/CFD-LM-216-082-N.jpg","0","k","1.73712999990676",1,3,0,2,0
"250029","img/neutralC/CFD-IM-659-359-N.jpg","1","s","1.43089079996571",1,3,0,2,0
"250029","img/neutralC/CFD-BF-038-037-N.jpg","1","s","1.54076360003091",1,3,0,2,0
"250029","img/neutralC/CFD-IF-677-452-1-N.jpg","1","s","2.42936519999057",1,3,0,2,0
"250029","img/neutralC/CFD-BF-027-002-N.jpg","0","s","2.0123057999881",1,3,0,2,0
"250029","img/neutralC/CFD-LF-255-088-N.jpg","0","s","1.30196770001203",1,3,0,2,0
"250029","img/neutralC/CFD-BF-025-002-N.jpg","0","k","1.04055240005255",1,3,0,2,0
"250029","img/neutralC/CFD-LM-204-001-N.jpg","0","s","2.08650089998264",1,3,0,2,0
"250029","img/neutralC/CFD-BF-003-003-N.jpg","0","s","4.98867120000068",1,3,0,2,0
"250029","img/neutralC/CFD-WM-213-076-N.jpg","0","s","2.43208850000519",1,3,0,2,0
"250029","img/neutralC/CFD-WM-254-152-N.jpg","1","k","1.72189919999801",1,3,0,2,0
"250029","img/neutralC/CFD-MM-316-156-N.jpg","0","k","2.41463460004888",1,3,0,2,0
"250029","img/neutralC/CFD-AM-251-124-N.jpg","1","k","1.5190763999708",1,3,0,2,0
"250029","img/neutralC/CFD-BM-251-013-N.jpg","1","k","4.14362440002151",1,3,0,2,0
"250029","img/neutralC/CFD-BF-018-039-N.jpg","1","k","2.83430440002121",1,3,0,2,0
"250029","img/neutralC/CFD-AF-227-207-N.jpg","1","s","1.54204299999401",1,3,0,2,0
"250029","img/neutralC/CFD-LM-217-162-N.jpg","1","s","1.90989550005179",1,3,0,2,0
"250029","img/neutralC/CFD-AM-242-176-N.jpg","1","s","2.26966600003652",1,3,0,2,0
"250029","img/neutralC/CFD-IF-673-389-N.jpg","1","s","3.69191699998919",1,3,0,2,0
"250029","img/neutralC/CFD-IM-639-263-N.jpg","1","k","2.78752679994795",1,3,0,2,0
"250029","img/neutralC/CFD-BM-005-003-N.jpg","1","k","1.50745749997441",1,3,0,2,0
"250029","img/neutralC/CFD-WM-209-038-N.jpg","0","k","0.876992599922232",1,3,0,2,0
"250029","img/neutralC/CFD-BM-039-029-N.jpg","1","s","0.921111600007862",1,3,0,2,0
"250029","img/neutralC/CFD-AF-213-126-N.jpg","1","s","2.39608330000192",1,3,0,2,0
"250029","img/neutralC/CFD-IM-738-191-N.jpg","1","k","1.23400659998879",1,3,0,2,0
"250029","img/neutralC/CFD-AM-225-102-N.jpg","1","s","3.63250249996781",1,3,0,2,0
"250029","img/neutralC/CFD-IM-680-369-N.jpg","0","k","1.59386180003639",1,3,0,2,0
"250029","img/neutralC/CFD-AF-244-168-N.jpg","1","s","1.60091719997581",1,3,0,2,0
"250029","img/neutralC/CFD-WM-258-125-N.jpg","0","s","1.74994170002174",1,3,0,2,0
"250029","img/neutralC/CFD-WF-008-002-N.jpg","0","k","1.57530829997268",1,3,0,2,0
"250029","img/neutralC/CFD-BF-255-140-N.jpg","0","s","2.40041190001648",1,3,0,2,0
"250029","img/neutralC/CFD-WM-038-003-N.jpg","1","k","1.08663979999255",1,3,0,2,0
"250029","img/neutralC/CFD-WF-036-023-N.jpg","0","s","2.21470520005096",1,3,0,2,0
"250029","img/neutralC/CFD-WM-014-002-N.jpg","1","s","1.82964079990052",1,3,0,2,0
"250029","img/neutralC/CFD-IM-701-312-N.jpg","1","k","0.984647299977951",1,3,0,2,0
"250029","img/neutralC/CFD-WF-026-002-N.jpg","1","s","1.4708193000406",1,3,0,2,0
"250029","img/neutralC/CFD-BF-208-266-N.jpg","1","s","1.4653365999693",1,3,0,2,0
"250029","img/neutralC/CFD-BF-238-190-N.jpg","0","k","1.95819559996016",1,3,0,2,0
