"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250037","img/neutralC/CFD-LF-225-164-N.jpg","1","s","1.88574810000136",1,1,0,2,0
"250037","img/neutralC/CFD-AF-253-130-N.jpg","1","k","1.14447399997152",1,1,0,2,0
"250037","img/neutralC/CFD-WF-001-003-N.jpg","1","s","0.827578699914739",1,1,0,2,0
"250037","img/neutralC/CFD-WF-234-086-N.jpg","0","k","1.04361609998159",1,1,0,2,0
"250037","img/neutralC/CFD-MF-300-002-N.jpg","1","k","1.13530859991442",1,1,0,2,0
"250037","img/neutralC/CFD-IM-700-009-N.jpg","1","s","0.746851800009608",1,1,0,2,0
"250037","img/neutralC/CFD-WM-212-097-N.jpg","1","s","1.06247680005617",1,1,0,2,0
"250037","img/neutralC/CFD-WM-012-001-N.jpg","0","s","1.07485690002795",1,1,0,2,0
"250037","img/neutralC/CFD-WM-023-001-N.jpg","0","s","1.10382489999756",1,1,0,2,0
"250037","img/neutralC/CFD-MM-304-002-N.jpg","1","s","1.03913729998749",1,1,0,2,0
"250037","img/neutralC/CFD-BM-004-002-N.jpg","1","k","1.07712419994641",1,1,0,2,0
"250037","img/neutralC/CFD-BM-238-242-N.jpg","1","k","0.985775800072588",1,1,0,2,0
"250037","img/neutralC/CFD-BM-020-001-N.jpg","0","s","1.27549369994085",1,1,0,2,0
"250037","img/neutralC/CFD-WM-227-099-N.jpg","0","k","1.05372060008813",1,1,0,2,0
"250037","img/neutralC/CFD-IM-617-174-N.jpg","1","s","0.733554799924605",1,1,0,2,0
"250037","img/neutralC/CFD-AM-219-101-N.jpg","1","s","1.15085740003269",1,1,0,2,0
"250037","img/neutralC/CFD-IM-674-281-N.jpg","1","s","0.851796000031754",1,1,0,2,0
"250037","img/neutralC/CFD-WM-215-041-N.jpg","1","s","1.14933739998378",1,1,0,2,0
"250037","img/neutralC/CFD-IM-632-097-N.jpg","1","k","1.06898839992937",1,1,0,2,0
"250037","img/neutralC/CFD-WM-004-010-N.jpg","0","k","0.985275999992154",1,1,0,2,0
"250037","img/neutralC/CFD-LF-204-133-N.jpg","1","s","0.946943299961276",1,1,0,2,0
"250037","img/neutralC/CFD-BM-253-004-N.jpg","1","s","1.06982189998962",1,1,0,2,0
"250037","img/neutralC/CFD-WF-030-002-N.jpg","1","s","1.18259390001185",1,1,0,2,0
"250037","img/neutralC/CFD-LM-247-095-N.jpg","1","k","1.04065380000975",1,1,0,2,0
"250037","img/neutralC/CFD-BM-239-136-N.jpg","1","k","0.95150470000226",1,1,0,2,0
"250037","img/neutralC/CFD-WM-020-001-N.jpg","1","k","1.36950479994994",1,1,0,2,0
"250037","img/neutralC/CFD-WF-213-031-N.jpg","1","k","0.658178100013174",1,1,0,2,0
"250037","img/neutralC/CFD-WM-034-030-N.jpg","0","s","0.824684199993499",1,1,0,2,0
"250037","img/neutralC/CFD-IM-707-105-N.jpg","1","s","0.813465800019912",1,1,0,2,0
"250037","img/neutralC/CFD-WM-033-025-N.jpg","1","s","1.02060090005398",1,1,0,2,0
"250037","img/neutralC/CFD-BF-205-141-N.jpg","0","s","1.54738139989786",1,1,0,2,0
"250037","img/neutralC/CFD-BM-009-002-N.jpg","1","s","1.78744830004871",1,1,0,2,0
"250037","img/neutralC/CFD-IM-671-601-N.jpg","0","s","1.26683660002891",1,1,0,2,0
"250037","img/neutralC/CFD-IF-744-114-N.jpg","1","s","1.11664889997337",1,1,0,2,0
"250037","img/neutralC/CFD-MF-305-014-N.jpg","1","s","1.00638719997369",1,1,0,2,0
"250037","img/neutralC/CFD-LF-245-166-N.jpg","1","s","0.94926140003372",1,1,0,2,0
"250037","img/neutralC/CFD-AM-233-236-N.jpg","0","k","0.991546700010076",1,1,0,2,0
"250037","img/neutralC/CFD-AF-246-242-N.jpg","1","s","1.08330800000113",1,1,0,2,0
"250037","img/neutralC/CFD-WF-250-167-N.jpg","1","k","0.902587300050072",1,1,0,2,0
"250037","img/neutralC/CFD-BF-012-001-N.jpg","0","s","0.99661179992836",1,1,0,2,0
"250037","img/neutralC/CFD-WM-028-003-N.jpg","0","k","0.926730599952862",1,1,0,2,0
"250037","img/neutralC/CFD-WF-233-112-N.jpg","0","s","1.17524789995514",1,1,0,2,0
"250037","img/neutralC/CFD-BM-213-134-N.jpg","0","k","0.912657700013369",1,1,0,2,0
"250037","img/neutralC/CFD-BM-227-191-N.jpg","0","s","1.52926059998572",1,1,0,2,0
"250037","img/neutralC/CFD-IF-660-464-N.jpg","0","k","0.916931799962185",1,1,0,2,0
"250037","img/neutralC/CFD-MF-307-002-N.jpg","1","s","1.21447819995228",1,1,0,2,0
"250037","img/neutralC/CFD-WF-244-163-N.jpg","0","k","1.02985059993807",1,1,0,2,0
"250037","img/neutralC/CFD-IM-657-308-N.jpg","0","s","1.13651790004224",1,1,0,2,0
"250037","img/neutralC/CFD-WF-240-083-N.jpg","1","s","0.915016400045715",1,2,0,2,0
"250037","img/neutralC/CFD-LM-237-264-N.jpg","1","s","0.951968399924226",1,2,0,2,0
"250037","img/neutralC/CFD-WF-200-099-N.jpg","1","s","1.00711930007674",1,2,0,2,0
"250037","img/neutralC/CFD-IF-634-382-N.jpg","1","k","0.956307000014931",1,2,0,2,0
"250037","img/neutralC/CFD-BF-044-034-N.jpg","0","s","1.104401800083",1,2,0,2,0
"250037","img/neutralC/CFD-BM-207-024-N.jpg","1","s","0.908734499942511",1,2,0,2,0
"250037","img/neutralC/CFD-BF-043-003-N.jpg","1","s","0.784209799952805",1,2,0,2,0
"250037","img/neutralC/CFD-IF-672-305-N.jpg","1","s","0.869890399975702",1,2,0,2,0
"250037","img/neutralC/CFD-AF-250-200-N.jpg","1","k","0.891532800043933",1,2,0,2,0
"250037","img/neutralC/CFD-BF-051-035-N.jpg","1","s","1.12029510003049",1,2,0,2,0
"250037","img/neutralC/CFD-IM-689-263-N.jpg","1","k","1.68062009999994",1,2,0,2,0
"250037","img/neutralC/CFD-WM-248-036-N.jpg","1","s","1.86699290003162",1,2,0,2,0
"250037","img/neutralC/CFD-IM-667-369-N.jpg","0","s","1.17200559994671",1,2,0,2,0
"250037","img/neutralC/CFD-AF-239-171-N.jpg","1","s","1.23364730004687",1,2,0,2,0
"250037","img/neutralC/CFD-WM-009-002-N.jpg","1","s","1.48517510003876",1,2,0,2,0
"250037","img/neutralC/CFD-IF-693-172-N.jpg","1","k","1.05613360006828",1,2,0,2,0
"250037","img/neutralC/CFD-BM-026-002-N.jpg","1","k","1.05596929998137",1,2,0,2,0
"250037","img/neutralC/CFD-IF-710-016-N.jpg","1","k","1.14797890000045",1,2,0,2,0
"250037","img/neutralC/CFD-WF-023-003-N.jpg","1","s","1.26597280008718",1,2,0,2,0
"250037","img/neutralC/CFD-MF-321-003-N.jpg","1","s","1.10241299995687",1,2,0,2,0
"250037","img/neutralC/CFD-IM-627-178-N.jpg","0","k","1.06981939997058",1,2,0,2,0
"250037","img/neutralC/CFD-WM-019-003-N.jpg","1","k","1.10209900001064",1,2,0,2,0
"250037","img/neutralC/CFD-BM-030-003-N.jpg","0","k","1.19367439998314",1,2,0,2,0
"250037","img/neutralC/CFD-WM-242-011-N.jpg","0","k","1.93569380010013",1,2,0,2,0
"250037","img/neutralC/CFD-AM-211-052-N.jpg","0","s","1.23359109996818",1,2,0,2,0
"250037","img/neutralC/CFD-LF-224-176-N.jpg","1","k","1.8579964999808",1,2,0,2,0
"250037","img/neutralC/CFD-IM-664-651-N.jpg","1","k","0.963724800036289",1,2,0,2,0
"250037","img/neutralC/CFD-BM-023-029-N.jpg","0","k","1.09060190001037",1,2,0,2,0
"250037","img/neutralC/CFD-IM-669-111-N.jpg","0","s","1.19887760002166",1,2,0,2,0
"250037","img/neutralC/CFD-BM-036-003-N.jpg","0","k","1.12469450000208",1,2,0,2,0
"250037","img/neutralC/CFD-MM-319-052-N.jpg","1","s","1.54810410004575",1,2,0,2,0
"250037","img/neutralC/CFD-IF-718-001-N.jpg","1","s","1.27877340000123",1,2,0,2,0
"250037","img/neutralC/CFD-BM-015-015-N.jpg","1","k","0.920597800053656",1,2,0,2,0
"250037","img/neutralC/CFD-MM-306-010-N.jpg","1","k","1.73019719996955",1,2,0,2,0
"250037","img/neutralC/CFD-LM-213-061-N.jpg","1","k","0.942103200010024",1,2,0,2,0
"250037","img/neutralC/CFD-WM-219-008-N.jpg","0","k","1.07379229995422",1,2,0,2,0
"250037","img/neutralC/CFD-WM-228-065-N.jpg","0","s","0.973985800053924",1,2,0,2,0
"250037","img/neutralC/CFD-BM-217-082-N.jpg","1","s","1.24998120008968",1,2,0,2,0
"250037","img/neutralC/CFD-WM-017-002-N.jpg","0","k","1.05723569996189",1,2,0,2,0
"250037","img/neutralC/CFD-BM-003-003-N.jpg","0","s","1.0222902999958",1,2,0,2,0
"250037","img/neutralC/CFD-IF-665-015-N.jpg","1","s","1.14835030003451",1,2,0,2,0
"250037","img/neutralC/CFD-WF-208-068-N.jpg","0","s","0.760598299908452",1,2,0,2,0
"250037","img/neutralC/CFD-WM-015-002-N.jpg","0","k","0.882101500057615",1,2,0,2,0
"250037","img/neutralC/CFD-WF-033-002-N.jpg","1","k","1.52919200004544",1,2,0,2,0
"250037","img/neutralC/CFD-BF-218-207-N.jpg","1","k","0.896369599970058",1,2,0,2,0
"250037","img/neutralC/CFD-LM-241-125-N.jpg","0","s","1.05886350001674",1,2,0,2,0
"250037","img/neutralC/CFD-IM-651-308-N.jpg","1","s","0.866482000099495",1,2,0,2,0
"250037","img/neutralC/CFD-MF-313-002-N.jpg","0","k","0.967669100034982",1,2,0,2,0
"250037","img/neutralC/CFD-LF-255-088-N.jpg","0","s","0.890741100069135",1,3,0,2,0
"250037","img/neutralC/CFD-IM-701-312-N.jpg","1","s","1.05340319999959",1,3,0,2,0
"250037","img/neutralC/CFD-BF-038-037-N.jpg","0","s","1.0139873001026",1,3,0,2,0
"250037","img/neutralC/CFD-BM-251-013-N.jpg","1","k","0.902203899924643",1,3,0,2,0
"250037","img/neutralC/CFD-WM-209-038-N.jpg","1","s","0.990193299949169",1,3,0,2,0
"250037","img/neutralC/CFD-BF-238-190-N.jpg","1","s","0.973668899969198",1,3,0,2,0
"250037","img/neutralC/CFD-AF-227-207-N.jpg","0","s","0.941429300117306",1,3,0,2,0
"250037","img/neutralC/CFD-BF-255-140-N.jpg","1","k","0.792336600017734",1,3,0,2,0
"250037","img/neutralC/CFD-AM-212-050-N.jpg","0","s","1.03906750003807",1,3,0,2,0
"250037","img/neutralC/CFD-AM-242-176-N.jpg","1","k","1.04348900006153",1,3,0,2,0
"250037","img/neutralC/CFD-IF-673-389-N.jpg","1","k","0.982179999933578",1,3,0,2,0
"250037","img/neutralC/CFD-WM-213-076-N.jpg","0","s","0.987519700080156",1,3,0,2,0
"250037","img/neutralC/CFD-BF-045-003-N.jpg","1","s","1.13888650003355",1,3,0,2,0
"250037","img/neutralC/CFD-BF-027-002-N.jpg","0","k","1.5926688000327",1,3,0,2,0
"250037","img/neutralC/CFD-LM-217-162-N.jpg","1","s","1.73809710005298",1,3,0,2,0
"250037","img/neutralC/CFD-WM-255-219-N.jpg","0","k","0.962144499993883",1,3,0,2,0
"250037","img/neutralC/CFD-WF-026-002-N.jpg","1","s","0.852365599945188",1,3,0,2,0
"250037","img/neutralC/CFD-IM-680-369-N.jpg","0","s","1.18105390004348",1,3,0,2,0
"250037","img/neutralC/CFD-IM-659-359-N.jpg","1","k","0.806933899992146",1,3,0,2,0
"250037","img/neutralC/CFD-IF-677-452-1-N.jpg","1","s","0.736751000047661",1,3,0,2,0
"250037","img/neutralC/CFD-AF-232-078-N.jpg","1","k","1.08703190006781",1,3,0,2,0
"250037","img/neutralC/CFD-WM-258-125-N.jpg","0","s","0.62667110003531",1,3,0,2,0
"250037","img/neutralC/CFD-AM-251-124-N.jpg","1","k","0.905239699990489",1,3,0,2,0
"250037","img/neutralC/CFD-BF-208-266-N.jpg","1","s","0.689320900011808",1,3,0,2,0
"250037","img/neutralC/CFD-AF-244-168-N.jpg","1","k","1.08034179999959",1,3,0,2,0
"250037","img/neutralC/CFD-WM-254-152-N.jpg","1","s","1.02856420003809",1,3,0,2,0
"250037","img/neutralC/CFD-LF-206-078-N.jpg","1","s","1.20417850010563",1,3,0,2,0
"250037","img/neutralC/CFD-LM-216-082-N.jpg","1","s","1.07188669999596",1,3,0,2,0
"250037","img/neutralC/CFD-BF-025-002-N.jpg","0","k","1.06566029996611",1,3,0,2,0
"250037","img/neutralC/CFD-WF-036-023-N.jpg","1","k","1.23138039989863",1,3,0,2,0
"250037","img/neutralC/CFD-MM-321-021-N.jpg","1","s","1.15429759991821",1,3,0,2,0
"250037","img/neutralC/CFD-WM-202-107-N.jpg","0","s","1.00540609995369",1,3,0,2,0
"250037","img/neutralC/CFD-BF-003-003-N.jpg","1","k","1.04281080001965",1,3,0,2,0
"250037","img/neutralC/CFD-WM-014-002-N.jpg","0","s","1.14049220003653",1,3,0,2,0
"250037","img/neutralC/CFD-BF-004-014-N.jpg","1","s","0.975215699989349",1,3,0,2,0
"250037","img/neutralC/CFD-IM-738-191-N.jpg","1","s","0.921983500011265",1,3,0,2,0
"250037","img/neutralC/CFD-LM-204-001-N.jpg","0","k","0.768221999984235",1,3,0,2,0
