"participant_id","current_trial_face","pre_trial_face","post_trial_face","current_trial_accuracy","pre_trial_accuracy","post_trial_accuracy","current_trial_congruency","pre_trial_congruency","post_trial_congruency","current_trial_rt","pre_trial_rt","post_trial_rt","current_trial_responded","pre_trial_responded","post_trial_responded","current_trial_legitResponse","pre_trial_legitResponse","post_trial_legitResponse","current_trial_resp_nums","pre_trial_resp_nums","post_trial_resp_nums"
"250013","img/neutralC/CFD-BF-224-002-N.jpg",NA,"img/neutralC/CFD-LF-201-035-N.jpg","1",NA,"1","1",NA,"1","0.866261200004374",NA,"0.495281499999692","1",NA,"1","1",NA,"1","1",NA,"1"
"250013","img/neutralC/CFD-LF-201-035-N.jpg","img/neutralC/CFD-BF-224-002-N.jpg","img/neutralC/CFD-MM-304-002-N.jpg","1","1","1","1","1","1","0.495281499999692","0.866261200004374","0.630583000005572","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-MM-304-002-N.jpg","img/neutralC/CFD-LF-201-035-N.jpg","img/neutralC/CFD-IM-675-015-N.jpg","1","1","1","1","1","1","0.630583000005572","0.495281499999692","0.566150400001789","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-IM-675-015-N.jpg","img/neutralC/CFD-MM-304-002-N.jpg","img/neutralC/CFD-MF-329-001-N.jpg","1","1","1","1","1","0","0.566150400001789","0.630583000005572","0.534696400005487","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-MF-329-001-N.jpg","img/neutralC/CFD-IM-675-015-N.jpg","img/neutralC/CFD-IF-608-390-N.jpg","1","1","1","0","1","1","0.534696400005487","0.566150400001789","0.63887710000563","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-IF-608-390-N.jpg","img/neutralC/CFD-MF-329-001-N.jpg","img/neutralC/CFD-AF-254-167-N.jpg","1","1","1","1","0","1","0.63887710000563","0.534696400005487","0.566539899999043","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-AF-254-167-N.jpg","img/neutralC/CFD-IF-608-390-N.jpg","img/neutralC/CFD-LF-226-174-N.jpg","1","1","1","1","1","0","0.566539899999043","0.63887710000563","0.501766999994288","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-LF-226-174-N.jpg","img/neutralC/CFD-AF-254-167-N.jpg","img/neutralC/CFD-MF-300-002-N.jpg","1","1","1","0","1","0","0.501766999994288","0.566539899999043","0.497253399997135","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-MF-300-002-N.jpg","img/neutralC/CFD-LF-226-174-N.jpg","img/neutralC/CFD-WF-212-050-N.jpg","1","1","1","0","0","0","0.497253399997135","0.501766999994288","0.598387000005459","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WF-212-050-N.jpg","img/neutralC/CFD-MF-300-002-N.jpg","img/neutralC/CFD-WF-217-085-N.jpg","1","1","1","0","0","1","0.598387000005459","0.497253399997135","0.645973000006052","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WF-217-085-N.jpg","img/neutralC/CFD-WF-212-050-N.jpg","img/neutralC/CFD-MF-340-026-N.jpg","1","1","1","1","0","1","0.645973000006052","0.598387000005459","0.84698170000047","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-MF-340-026-N.jpg","img/neutralC/CFD-WF-217-085-N.jpg","img/neutralC/CFD-WF-012-002-N.jpg","1","1","1","1","1","1","0.84698170000047","0.645973000006052","0.600299700003234","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WF-012-002-N.jpg","img/neutralC/CFD-MF-340-026-N.jpg","img/neutralC/CFD-WM-024-015-N.jpg","1","1","1","1","1","1","0.600299700003234","0.84698170000047","0.544181100005517","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WM-024-015-N.jpg","img/neutralC/CFD-WF-012-002-N.jpg","img/neutralC/CFD-BF-043-003-N.jpg","1","1","1","1","1","0","0.544181100005517","0.600299700003234","0.63526670000283","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-BF-043-003-N.jpg","img/neutralC/CFD-WM-024-015-N.jpg","img/neutralC/CFD-AM-236-090-N.jpg","1","1","1","0","1","1","0.63526670000283","0.544181100005517","0.591816899992409","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-AM-236-090-N.jpg","img/neutralC/CFD-BF-043-003-N.jpg","img/neutralC/CFD-BF-051-035-N.jpg","1","1","1","1","0","0","0.591816899992409","0.63526670000283","0.549059600001783","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-BF-051-035-N.jpg","img/neutralC/CFD-AM-236-090-N.jpg","img/neutralC/CFD-WF-248-129-N.jpg","1","1","1","0","1","0","0.549059600001783","0.591816899992409","0.540820300011546","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WF-248-129-N.jpg","img/neutralC/CFD-BF-051-035-N.jpg","img/neutralC/CFD-AF-229-160-N.jpg","1","1","1","0","0","0","0.540820300011546","0.549059600001783","0.603823000012198","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-AF-229-160-N.jpg","img/neutralC/CFD-WF-248-129-N.jpg","img/neutralC/CFD-IM-604-014-N.jpg","1","1","1","0","0","0","0.603823000012198","0.540820300011546","0.517647100001341","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-IM-604-014-N.jpg","img/neutralC/CFD-AF-229-160-N.jpg","img/neutralC/CFD-WM-232-070-N.jpg","1","1","1","0","0","0","0.517647100001341","0.603823000012198","0.503933100000722","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-WM-232-070-N.jpg","img/neutralC/CFD-IM-604-014-N.jpg","img/neutralC/CFD-AF-215-70-N.jpg","1","1","1","0","0","0","0.503933100000722","0.517647100001341","0.54041660000803","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-AF-215-70-N.jpg","img/neutralC/CFD-WM-232-070-N.jpg","img/neutralC/CFD-LM-217-162-N.jpg","1","1","1","0","0","0","0.54041660000803","0.503933100000722","0.504642600004445","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-LM-217-162-N.jpg","img/neutralC/CFD-AF-215-70-N.jpg","img/neutralC/CFD-IF-619-197-N.jpg","1","1","1","0","0","0","0.504642600004445","0.54041660000803","0.533460800012108","1","1","1","1","1","1","1","1","1"
"250013","img/neutralC/CFD-IF-619-197-N.jpg","img/neutralC/CFD-LM-217-162-N.jpg","img/neutralC/CFD-IM-685-004-N.jpg","1","1","1","0","0","1","0.533460800012108","0.504642600004445","0.503807499990216","1","1","1","1","1","1","1","1","1"
