"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250066","img/neutralC/CFD-WM-023-001-N.jpg","1","s","3.62902280013077",1,1,0,2,0
"250066","img/neutralC/CFD-BM-253-004-N.jpg","0","k","1.92955370014533",1,1,0,2,0
"250066","img/neutralC/CFD-MM-304-002-N.jpg","1","s","1.81338239996694",1,1,0,2,0
"250066","img/neutralC/CFD-BM-239-136-N.jpg","1","s","2.49543230002746",1,1,0,2,0
"250066","img/neutralC/CFD-LF-245-166-N.jpg","0","k","1.22777820006013",1,1,0,2,0
"250066","img/neutralC/CFD-BM-020-001-N.jpg","1","k","1.74794939998537",1,1,0,2,0
"250066","img/neutralC/CFD-BM-009-002-N.jpg","1","s","1.58306599990465",1,1,0,2,0
"250066","img/neutralC/CFD-WM-227-099-N.jpg","0","k","1.07995919999667",1,1,0,2,0
"250066","img/neutralC/CFD-IM-657-308-N.jpg","1","s","0.673587300116196",1,1,0,2,0
"250066","img/neutralC/CFD-AF-246-242-N.jpg","1","s","1.0915608999785",1,1,0,2,0
"250066","img/neutralC/CFD-LF-204-133-N.jpg","1","s","1.232066599885",1,1,0,2,0
"250066","img/neutralC/CFD-IM-700-009-N.jpg","1","k","0.831367499893531",1,1,0,2,0
"250066","img/neutralC/CFD-BM-238-242-N.jpg","0","s","1.034044199856",1,1,0,2,0
"250066","img/neutralC/CFD-WM-034-030-N.jpg","1","k","0.79402510006912",1,1,0,2,0
"250066","img/neutralC/CFD-MF-300-002-N.jpg","0","k","1.61685950006358",1,1,0,2,0
"250066","img/neutralC/CFD-WM-033-025-N.jpg","1","s","1.0280284001492",1,1,0,2,0
"250066","img/neutralC/CFD-MF-307-002-N.jpg","0","s","1.11825790000148",1,1,0,2,0
"250066","img/neutralC/CFD-WF-001-003-N.jpg","1","k","1.05102599994279",1,1,0,2,0
"250066","img/neutralC/CFD-WF-233-112-N.jpg","0","s","1.1761727000121",1,1,0,2,0
"250066","img/neutralC/CFD-IM-617-174-N.jpg","1","k","0.649494600016624",1,1,0,2,0
"250066","img/neutralC/CFD-BM-004-002-N.jpg","1","s","1.44360250001773",1,1,0,2,0
"250066","img/neutralC/CFD-WF-250-167-N.jpg","1","k","0.99951110011898",1,1,0,2,0
"250066","img/neutralC/CFD-AM-233-236-N.jpg","1","s","1.46876750001684",1,1,0,2,0
"250066","img/neutralC/CFD-AM-219-101-N.jpg","0","k","1.50209830002859",1,1,0,2,0
"250066","img/neutralC/CFD-WM-004-010-N.jpg","0","k","1.03331980016083",1,1,0,2,0
"250066","img/neutralC/CFD-LF-225-164-N.jpg","1","s","0.935108199948445",1,1,0,2,0
"250066","img/neutralC/CFD-BF-205-141-N.jpg","1","s","2.7322559999302",1,1,0,2,0
"250066","img/neutralC/CFD-MF-305-014-N.jpg","0","s","0.861058900132775",1,1,0,2,0
"250066","img/neutralC/CFD-LM-247-095-N.jpg","1","s","0.951563900103792",1,1,0,2,0
"250066","img/neutralC/CFD-IF-660-464-N.jpg","0","k","1.4544929000549",1,1,0,2,0
"250066","img/neutralC/CFD-WF-213-031-N.jpg","0","k","1.39738869993016",1,1,0,2,0
"250066","img/neutralC/CFD-WM-212-097-N.jpg","1","s","1.6827185000293",1,1,0,2,0
"250066","img/neutralC/CFD-WM-020-001-N.jpg","1","k","0.905382900033146",1,1,0,2,0
