"participant_id","face","surpAcc","memory_surp_responses","memory_surp_rt","keep_surp_memory_trial_based_on_rt","surp_block_num","exclude_block","number_of_surp_resp_items_used","num_blocks_excluded"
"250005","img/neutralC/CFD-IM-635-010-N.jpg","0","k","5.02472089999355",1,1,0,2,0
"250005","img/neutralC/CFD-LF-211-003-N.jpg","1","s","1.3966290000244",1,1,0,2,0
"250005","img/neutralC/CFD-WF-228-196-N.jpg","1","k","1.71713130001444",1,1,0,2,0
"250005","img/neutralC/CFD-WF-224-099-N.jpg","1","k","1.61384009994799",1,1,0,2,0
"250005","img/neutralC/CFD-BM-027-001-N.jpg","1","k","2.70001829997636",1,1,0,2,0
"250005","img/neutralC/CFD-AF-240-206-N.jpg","1","s","2.01663080003345",1,1,0,2,0
"250005","img/neutralC/CFD-LM-252-076-N.jpg","1","s","1.43546629999764",1,1,0,2,0
"250005","img/neutralC/CFD-BF-237-172-N.jpg","1","k","1.14716079999926",1,1,0,2,0
"250005","img/neutralC/CFD-WF-243-148-N.jpg","1","k","0.920582199993078",1,1,0,2,0
"250005","img/neutralC/CFD-AF-205-155-N.jpg","1","s","0.937910700042266",1,1,0,2,0
"250005","img/neutralC/CFD-BM-010-003-N.jpg","0","k","1.8366578000132",1,1,0,2,0
"250005","img/neutralC/CFD-BF-202-109-N.jpg","0","k","1.94345550000435",1,1,0,2,0
"250005","img/neutralC/CFD-WF-002-004-N.jpg","0","s","1.19348700001137",1,1,0,2,0
"250005","img/neutralC/CFD-IF-642-295-N.jpg","1","s","1.08354459999828",1,1,0,2,0
"250005","img/neutralC/CFD-IM-743-006-N.jpg","1","k","2.06301749998238",1,1,0,2,0
"250005","img/neutralC/CFD-MF-328-020-N.jpg","1","k","2.34937509999145",1,1,0,2,0
"250005","img/neutralC/CFD-LM-244-068-N.jpg","0","s","2.6407210000325",1,1,0,2,0
"250005","img/neutralC/CFD-AM-220-134-N.jpg","1","s","1.86950490000891",1,1,0,2,0
"250005","img/neutralC/CFD-WF-207-014-N.jpg","0","s","3.74139480001759",1,1,0,2,0
"250005","img/neutralC/CFD-MF-336-016-N.jpg","1","s","1.48737640003674",1,1,0,2,0
"250005","img/neutralC/CFD-IF-625-225-N.jpg","1","s","1.28731159999734",1,1,0,2,0
"250005","img/neutralC/CFD-BF-201-080-N.jpg","1","s","1.77399780001724",1,1,0,2,0
"250005","img/neutralC/CFD-BF-014-002-N.jpg","0","s","3.93491909996374",1,1,0,2,0
"250005","img/neutralC/CFD-LF-242-121-N.jpg","1","k","2.63404639996588",1,1,0,2,0
"250005","img/neutralC/CFD-WF-029-002-N.jpg","0","k","3.25623559998348",1,1,0,2,0
"250005","img/neutralC/CFD-AF-233-190-N.jpg","1","s","1.19643830001587",1,1,0,2,0
"250005","img/neutralC/CFD-BF-236-177-N.jpg","0","s","1.55345330003183",1,1,0,2,0
"250005","img/neutralC/CFD-AF-254-167-N.jpg","1","k","2.05831240001135",1,1,0,2,0
